# timestamps [seconds],pts
750488.186253,3110646
750488.202362,3111702
750488.218231,3112742
750488.238470,3114068
750488.254494,3115119
750488.270959,3116198
750488.288496,3117347
750488.305556,3118465
750488.322394,3119568
750488.338906,3120651
750488.354509,3121673
750488.371046,3122757
750488.386286,3123756
750488.402505,3124818
750488.422061,3126100
750488.441070,3127346
750488.458692,3128501
750488.476233,3129650
750488.495401,3130906
750488.506367,3131625
750488.522388,3132675
750488.538705,3133744
750488.555612,3134852
750488.570284,3135814
750488.590481,3137137
750488.606506,3138188
750488.623543,3139304
750488.640986,3140447
750488.654490,3141332
750488.670527,3142383
750488.690674,3143704
750488.707987,3144838
750488.722363,3145780
750488.738593,3146844
750488.754334,3147876
750488.774372,3149189
750488.790461,3150243
750488.808557,3151429
750488.830647,3152877
750488.852427,3154304
750488.863554,3155033
750488.881648,3156219
750488.902065,3157557
750488.922320,3158885
750488.974985,3162336
750489.007679,3164479
750489.027824,3165799
750489.048057,3167125
750489.072435,3168722
750489.092004,3170005
750489.106235,3170937
750489.126259,3172250
750489.145941,3173540
750489.158528,3174364
750489.175938,3175505
750489.195292,3176774
750489.214456,3178030
750489.233095,3179251
750489.242446,3179864
750489.258387,3180909
750489.278299,3182214
750489.297467,3183470
750489.316407,3184711
750489.334162,3185875
750489.352459,3187074
750489.371691,3188334
750489.378874,3188805
750489.395547,3189897
750489.414735,3191155
750489.431675,3192265
750489.442431,3192970
750489.458348,3194013
750489.478232,3195316
750489.497479,3196578
750489.516532,3197826
750489.535674,3199081
750489.555669,3200391
750489.575952,3201720
750489.596650,3203077
750489.617163,3204421
750489.636188,3205668
750489.643457,3206144
750489.662578,3207397
750489.680798,3208591
750489.699518,3209818
750489.710358,3210529
750489.726384,3211579
750489.747643,3212972
750489.766480,3214207
750489.778559,3214998
750489.794365,3216034
750489.812215,3217204
750489.832081,3218506
750489.851458,3219776
750489.862424,3220494
750489.880492,3221678
750489.899524,3222926
750489.910412,3223639
750489.930371,3224947
750489.951985,3226364
750489.973043,3227744
750489.990007,3228855
750490.008091,3230041
750490.015099,3230500
750490.030500,3231509
750490.047557,3232627
750490.062731,3233621
750490.081920,3234879
750490.103264,3236278
750490.119956,3237372
750490.130821,3238084
750490.147750,3239193
750490.171422,3240744
750490.191205,3242041
750490.200710,3242664
750490.214425,3243563
750490.236863,3245033
750490.246323,3245653
750490.264305,3246832
750490.282812,3248044
750490.303351,3249390
750490.314550,3250124
750490.333138,3251342
750490.352808,3252632
750490.366339,3253518
750490.384131,3254684
750490.403704,3255967
750490.414341,3256664
750490.432367,3257845
750490.455020,3259330
750490.476576,3260743
750490.495922,3262011
750490.515408,3263288
750490.535538,3264607
750490.555597,3265921
750490.576607,3267298
750490.600966,3268895
750490.622770,3270324
750490.642022,3271585
750490.662973,3272958
750490.671515,3273518
750490.682594,3274244
750490.700891,3275443
750490.718356,3276588
750490.740551,3278042
750490.760854,3279373
750490.785326,3280977
750490.803938,3282196
750490.823868,3283502
750490.836825,3284352
750490.850324,3285236
750490.873381,3286747
750490.898848,3288416
750490.920647,3289845
750490.934388,3290745
750490.951343,3291857
750490.972808,3293263
750490.994620,3294693
750491.016446,3296123
750491.039040,3297604
750491.061216,3299057
750491.083615,3300525
750491.107570,3302095
750491.126938,3303364
750491.147322,3304700
750491.168192,3306068
750491.177442,3306674
750491.195533,3307860
750491.203287,3308368
750491.220523,3309497
750491.241764,3310889
750491.254426,3311719
750491.270811,3312793
750491.295834,3314433
750491.317913,3315880
750491.339532,3317297
750491.359491,3318605
750491.383901,3320204
750491.407227,3321733
750491.427928,3323090
750491.446806,3324327
750491.472290,3325997
750491.493466,3327385
750491.516737,3328910
750491.536247,3330188
750491.558595,3331653
750491.579076,3332995
750491.600126,3334375
750491.616923,3335475
750491.635857,3336716
750491.653200,3337853
750491.702760,3341101
750491.733661,3343126
750491.741559,3343643
750491.758758,3344771
750491.781087,3346234
750491.800709,3347520
750491.821575,3348887
750491.828953,3349371
750491.847690,3350599
750491.868263,3351947
750491.886027,3353111
750491.891598,3353476
750491.906385,3354445
750491.922572,3355506
750491.939616,3356623
750491.954635,3357607
750491.974403,3358903
750491.992394,3360082
750492.010923,3361296
750492.033710,3362789
750492.050725,3363905
750492.058495,3364414
750492.074492,3365462
750492.090506,3366512
750492.109794,3367776
750492.125181,3368784
750492.142431,3369915
750492.158692,3370980
750492.174503,3372016
750492.190906,3373091
750492.208464,3374242
750492.226436,3375420
750492.243328,3376527
750492.258410,3377515
750492.274634,3378578
750492.291162,3379662
750492.307827,3380754
750492.326629,3381986
750492.344192,3383137
750492.360293,3384192
750492.374434,3385119
750492.391262,3386222
750492.410639,3387492
750492.428493,3388662
750492.444582,3389716
750492.458599,3390635
750492.475372,3391734
750492.494384,3392980
750492.510671,3394047
750492.526428,3395080
750492.543037,3396168
750492.559884,3397272
750492.574431,3398226
750492.594444,3399537
750492.610405,3400583
750492.626383,3401630
750492.642349,3402677
750492.658479,3403734
750492.678377,3405038
750492.694813,3406115
750492.710254,3407127
750492.726299,3408178
750492.742332,3409229
750492.762498,3410551
750492.778383,3411592
750492.794411,3412642
750492.811641,3413771
750492.827373,3414802
750492.844714,3415939
750492.863437,3417166
750492.878489,3418152
750492.895621,3419275
750492.910487,3420249
750492.927397,3421357
750492.946539,3422612
750492.962816,3423678
750492.978778,3424725
750492.994385,3425747
750493.010729,3426818
750493.030511,3428115
750493.046369,3429154
750493.062820,3430232
750493.078451,3431257
750493.094279,3432294
750493.114481,3433618
750493.130366,3434659
750493.146496,3435716
750493.162557,3436768
750493.178357,3437804
750493.194383,3438854
750493.214489,3440172
750493.230650,3441231
750493.246434,3442265
750493.262556,3443322
750493.278336,3444356
750493.298411,3445672
750493.314568,3446731
750493.330425,3447770
750493.346443,3448819
750493.362487,3449871
750493.382518,3451184
750493.398586,3452237
750493.414525,3453281
750493.430617,3454336
750493.446460,3455374
750493.462499,3456425
750493.482392,3457729
750493.498854,3458808
750493.514604,3459840
750493.530476,3460880
750493.546404,3461924
750493.566396,3463234
750493.583060,3464326
750493.598952,3465368
750493.614599,3466393
750493.630760,3467452
750493.650804,3468766
750493.666560,3469798
750493.682421,3470838
750493.698570,3471896
750493.714952,3472970
750493.734178,3474230
750493.750532,3475301
750493.766455,3476345
750493.782518,3477398
750493.798478,3478444
750493.814418,3479488
750493.834434,3480800
750493.850665,3481864
750493.866453,3482898
750493.882810,3483970
750493.898461,3484996
750493.918616,3486317
750493.934619,3487366
750493.950507,3488407
750493.966438,3489451
750493.982508,3490504
750494.002169,3491792
750494.018698,3492876
750494.034416,3493906
750494.050390,3494953
750494.066488,3496008
750494.082389,3497050
750494.102448,3498364
750494.118434,3499412
750494.135300,3500517
750494.150408,3501507
750494.166397,3502555
750494.186406,3503866
750494.202869,3504945
750494.218432,3505965
750494.234588,3507024
750494.250317,3508055
750494.270447,3509374
750494.286512,3510427
750494.302362,3511466
750494.318522,3512525
750494.334534,3513574
750494.350966,3514651
750494.370395,3515924
750494.387444,3517041
750494.402421,3518023
750494.418712,3519091
750494.434792,3520144
750494.454503,3521436
750494.470611,3522492
750494.486460,3523530
750494.502553,3524585
750494.518489,3525629
750494.538627,3526949
750494.554699,3528002
750494.570533,3529040
750494.587151,3530129
750494.602739,3531151
750494.623393,3532504
750494.639121,3533535
750494.654415,3534537
750494.670694,3535604
750494.686768,3536658
750494.702539,3537691
750494.722685,3539011
750494.738664,3540059
750494.754541,3541099
750494.770603,3542152
750494.786826,3543215
750494.806563,3544508
750494.822798,3545572
750494.838579,3546607
750494.854431,3547645
750494.870791,3548718
750494.890785,3550028
750494.908248,3551172
750494.922871,3552131
750494.938476,3553153
750494.954506,3554204
750494.970411,3555246
750494.990581,3556568
750495.006647,3557621
750495.022495,3558660
750495.038474,3559707
750495.054510,3560758
750495.074465,3562065
750495.090830,3563138
750495.106464,3564162
750495.122778,3565232
750495.141141,3566435
750495.158302,3567560
750495.174687,3568633
750495.190542,3569672
750495.207008,3570752
750495.222702,3571780
750495.238869,3572840
750495.258514,3574127
750495.274911,3575202
750495.290508,3576224
750495.306355,3577262
750495.322505,3578321
750495.342571,3579636
750495.358853,3580703
750495.375065,3581765
750495.391089,3582815
750495.406788,3583844
750495.426670,3585147
750495.442527,3586186
750495.458513,3587234
750495.474831,3588303
750495.490517,3589331
750495.510574,3590646
750495.526497,3591689
750495.542548,3592741
750495.558439,3593783
750495.574573,3594840
750495.590458,3595881
750495.610721,3597209
750495.626814,3598264
750495.642618,3599299
750495.658731,3600355
750495.674531,3601391
750495.694484,3602698
750495.710987,3603780
750495.726600,3604803
750495.742676,3605857
750495.758705,3606907
750495.778513,3608205
750495.794651,3609263
750495.811259,3610351
750495.826533,3611352
750495.842596,3612405
750495.858505,3613447
750495.878733,3614773
750495.894533,3615809
750495.910408,3616849
750495.926433,3617899
750495.942610,3618959
750495.962754,3620279
750495.978713,3621325
750495.994475,3622358
750496.010500,3623408
750496.026442,3624453
750496.046617,3625775
750496.062474,3626815
750496.078619,3627873
750496.094397,3628907
750496.110752,3629978
750496.126989,3631043
750496.146855,3632344
750496.162675,3633381
750496.178574,3634423
750496.194526,3635469
750496.210740,3636531
750496.230777,3637844
750496.246550,3638878
750496.262530,3639925
750496.279256,3641021
750496.295472,3642084
750496.318631,3643602
750496.337560,3644842
750496.355707,3646032
750496.375439,3647325
750496.396594,3648711
750496.418810,3650167
750496.437963,3651422
750496.457240,3652686
750496.476973,3653979
750496.499227,3655437
750496.521383,3656889
750496.541025,3658176
750496.560002,3659420
750496.583239,3660943
750496.603292,3662257
750496.621857,3663474
750496.639966,3664660
750496.660934,3666035
750496.681526,3667384
750496.703482,3668823
750496.721921,3670031
750496.742771,3671398
750496.763415,3672751
750496.782228,3673984
750496.803086,3675351
750496.821652,3676567
750496.841130,3677844
750496.862339,3679234
750496.882938,3680584
750496.900804,3681754
750496.921817,3683132
750496.940764,3684373
750496.960949,3685696
750496.981140,3687019
750497.001521,3688355
750497.021333,3689653
750497.039677,3690856
750497.061333,3692275
750497.081390,3693589
750497.100874,3694866
750497.120357,3696143
750497.137786,3697285
750497.157723,3698592
750497.180472,3700083
750497.200093,3701368
750497.220151,3702683
750497.240783,3704035
750497.260455,3705324
750497.281186,3706683
750497.303156,3708123
750497.321563,3709329
750497.341022,3710604
750497.362686,3712024
750497.384067,3713425
750497.403327,3714687
750497.423734,3716025
750497.445500,3717451
750497.464709,3718710
750497.484282,3719993
750497.504539,3721320
750497.524680,3722640
750497.545287,3723991
750497.568384,3725504
750497.591147,3726996
750497.612185,3728375
750497.633805,3729792
750497.652133,3730993
750497.671470,3732260
750497.687110,3733285
750497.703065,3734331
750497.719051,3735378
750497.739293,3736705
750497.755909,3737794
750497.773581,3738952
750497.795355,3740379
750497.816621,3741773
750497.835998,3743042
750497.857462,3744449
750497.875826,3745653
750497.895043,3746912
750497.913856,3748145
750497.935852,3749586
750497.955059,3750845
750497.975736,3752200
750497.999088,3753731
750498.019213,3755049
750498.040705,3756458
750498.059158,3757667
750498.080025,3759035
750498.101673,3760453
750498.122868,3761842
750498.141413,3763058
750498.161082,3764347
750498.184401,3765875
750498.203432,3767122
750498.223305,3768425
750498.240627,3769560
750498.260061,3770833
750498.275976,3771876
750498.290527,3772830
750498.309781,3774092
750498.329247,3775368
750498.346884,3776523
750498.369005,3777973
750498.389672,3779327
750498.412437,3780819
750498.433884,3782225
750498.452737,3783460
750498.471496,3784690
750498.489638,3785879
750498.508769,3787132
750498.528463,3788423
750498.550010,3789835
750498.571439,3791240
750498.591852,3792577
750498.612276,3793916
750498.632129,3795217
750498.652118,3796527
750498.671667,3797808
750498.692131,3799149
750498.713833,3800571
750498.735344,3801981
750498.756268,3803352
750498.780725,3804955
750498.802716,3806396
750498.823503,3807759
750498.844828,3809156
750498.867208,3810623
750498.890225,3812131
750498.908325,3813317
750498.913894,3813682
750498.927375,3814566
750498.942612,3815564
750498.959439,3816667
750498.978783,3817935
750498.995287,3819016
750499.010586,3820019
750499.027558,3821131
750499.042933,3822139
750499.063525,3823488
750499.083743,3824813
750499.094607,3825525
750499.111134,3826608
750499.126586,3827621
750499.143138,3828706
750499.162794,3829994
750499.178881,3831048
750499.196146,3832180
750499.210776,3833139
750499.227584,3834240
750499.246618,3835487
750499.262813,3836549
750499.278694,3837590
750499.295157,3838668
750499.310620,3839682
750499.330602,3840991
750499.346555,3842037
750499.362586,3843087
750499.378584,3844136
750499.394627,3845187
750499.414836,3846512
750499.430755,3847555
750499.447129,3848628
750499.462916,3849662
750499.478580,3850689
750499.494859,3851756
750499.515055,3853079
750499.530881,3854117
750499.546586,3855146
750499.563046,3856225
750499.578991,3857269
750499.598894,3858574
750499.614931,3859625
750499.631319,3860699
750499.646782,3861712
750499.662878,3862767
750499.683034,3864088
750499.698729,3865117
750499.714683,3866162
750499.730871,3867223
750499.746640,3868256
750499.762781,3869314
750499.783554,3870676
750499.800557,3871790
750499.814707,3872717
750499.831288,3873804
750499.848549,3874935
750499.867125,3876152
750499.883092,3877199
750499.898719,3878223
750499.914583,3879262
750499.930974,3880337
750499.950685,3881628
750499.966532,3882667
750499.982783,3883732
750499.998615,3884770
750500.014717,3885825
750500.030671,3886870
750500.050600,3888176
750500.066767,3889236
750500.082750,3890283
750500.098859,3891339
750500.114757,3892381
750500.134625,3893683
750500.151019,3894757
750500.166832,3895794
750500.182691,3896833
750500.198872,3897893
750500.218804,3899200
750500.234661,3900239
750500.250837,3901299
750500.266759,3902342
750500.282800,3903394
750500.303299,3904737
750500.326009,3906225
750500.336891,3906938
750500.354886,3908118
750500.367262,3908929
750500.385248,3910108
750500.402743,3911254
750500.423141,3912591
750500.434867,3913359
750500.451407,3914443
750500.476862,3916111
750500.500185,3917640
750500.509096,3918224
750500.527182,3919409
750500.537086,3920058
750500.555441,3921261
750500.577967,3922737
750500.602635,3924354
750500.622722,3925670
750500.643370,3927024
750500.655179,3927797
750500.671528,3928869
750500.686593,3929856
750500.705065,3931067
750500.718830,3931969
750500.736596,3933133
750500.757608,3934510
750500.782144,3936118
750500.803307,3937505
750500.818798,3938520
750500.838601,3939818
750500.859068,3941159
750500.879379,3942490
750500.900685,3943887
750500.921969,3945282
750500.946052,3946860
750500.968059,3948302
750500.988931,3949670
750501.009301,3951005
750501.029145,3952305
750501.053609,3953909
750501.074330,3955267
750501.095271,3956639
750501.120025,3958261
750501.143574,3959804
750501.169812,3961524
750501.190106,3962854
750501.238190,3966005
750501.272542,3968256
750501.293321,3969618
750501.315213,3971053
750501.335271,3972367
750501.356206,3973739
750501.380128,3975307
750501.401808,3976728
750501.424521,3978216
750501.444742,3979541
750501.465365,3980893
750501.491236,3982588
750501.510945,3983880
750501.532393,3985286
750501.553303,3986656
750501.571272,3987834
750501.577177,3988221
750501.590789,3989113
750501.606698,3990155
750501.623779,3991275
750501.642662,3992512
750501.658944,3993579
750501.675335,3994653
750501.691328,3995701
750501.707662,3996772
750501.727153,3998049
750501.743627,3999129
750501.760722,4000249
750501.778130,4001390
750501.795621,4002536
750501.812468,4003640
750501.826798,4004580
750501.843326,4005663
750501.859097,4006696
750501.874719,4007720
750501.890864,4008778
750501.910699,4010078
750501.927392,4011172
750501.944662,4012304
750501.959987,4013308
750501.974779,4014277
750501.994806,4015590
750502.011109,4016658
750502.027172,4017711
750502.042687,4018728
750502.058606,4019771
750502.078603,4021082
750502.094663,4022134
750502.110543,4023175
750502.126693,4024233
750502.142638,4025278
750502.158636,4026327
750502.178696,4027641
750502.194652,4028687
750502.210706,4029739
750502.226893,4030800
750502.243080,4031861
750502.262748,4033149
750502.279267,4034232
750502.294842,4035253
750502.310888,4036304
750502.326759,4037344
750502.346774,4038656
750502.362927,4039715
750502.378698,4040748
750502.394738,4041799
750502.410978,4042864
750502.426732,4043896
750502.446805,4045212
750502.462831,4046262
750502.478745,4047305
750502.494670,4048348
750502.510554,4049389
750502.530765,4050714
750502.546628,4051754
750502.563056,4052830
750502.579468,4053906
750502.594651,4054901
750502.615695,4056280
750502.632114,4057356
750502.653948,4058787
750502.677055,4060301
750502.699273,4061757
750502.722079,4063252
750502.744870,4064745
750502.765964,4066128
750502.787500,4067539
750502.808820,4068936
750502.833415,4070548
750502.854683,4071942
750502.873630,4073184
750502.896314,4074670
750502.915962,4075958
750502.935898,4077264
750502.956486,4078614
750502.978533,4080058
750502.988220,4080693
750503.005044,4081796
750503.014770,4082433
750503.030901,4083490
750503.048204,4084624
750503.066928,4085851
750503.082790,4086891
750503.100090,4088025
750503.114882,4088994
750503.132629,4090157
750503.150697,4091341
750503.168933,4092536
750503.188587,4093824
750503.198957,4094504
750503.215987,4095620
750503.234802,4096853
750503.254019,4098112
750503.274921,4099482
750503.283554,4100048
750503.300535,4101161
750503.315042,4102112
750503.334799,4103406
750503.350701,4104448
750503.366739,4105500
750503.382743,4106548
750503.398929,4107609
750503.418654,4108902
750503.434734,4109956
750503.450669,4111000
750503.466835,4112059
750503.482782,4113104
750503.502797,4114416
750503.518772,4115463
750503.535067,4116531
750503.550821,4117563
750503.567256,4118640
750503.586858,4119925
750503.605584,4121152
750503.620473,4122128
750503.634882,4123072
750503.651119,4124136
750503.666956,4125174
750503.687035,4126490
750503.702990,4127536
750503.718757,4128569
750503.735181,4129645
750503.750817,4130670
750503.770713,4131974
750503.787268,4133059
750503.803735,4134138
750503.818873,4135130
750503.834768,4136172
750503.854745,4137481
750503.870931,4138542
750503.887011,4139596
750503.902843,4140633
750503.918788,4141678
750503.934863,4142732
750503.975135,4145371
750503.986721,4146130
750504.003151,4147207
750504.019305,4148265
750504.038828,4149545
750504.055012,4150606
750504.070959,4151651
750504.086740,4152685
750504.102817,4153738
750504.122675,4155040
750504.138718,4156091
750504.155588,4157197
750504.170805,4158194
750504.186620,4159230
750504.202813,4160292
750504.222673,4161593
750504.239027,4162665
750504.254733,4163694
750504.270679,4164739
750504.286864,4165800
750504.306785,4167105
750504.322742,4168151
750504.338792,4169203
750504.354830,4170254
750504.370794,4171300
750504.390693,4172604
750504.406739,4173656
750504.422906,4174715
750504.438770,4175755
750504.454854,4176809
750504.474921,4178124
750504.491207,4179192
750504.506807,4180214
750504.522720,4181257
750504.538772,4182309
750504.554948,4183369
750504.575331,4184705
750504.590946,4185728
750504.606745,4186763
750504.622893,4187822
750504.638828,4188866
750504.658849,4190178
750504.675025,4191238
750504.690773,4192270
750504.707042,4193336
750504.723012,4194383
750504.742690,4195672
750504.759401,4196768
750504.774914,4197784
750504.791283,4198857
750504.806786,4199873
750504.825693,4201112
750504.843438,4202275
750504.865608,4203728
750504.875509,4204377
750504.891244,4205408
750504.913705,4206880
750504.926577,4207724
750504.943121,4208808
750504.958738,4209831
750504.981558,4211327
750505.004069,4212802
750505.013498,4213420
750505.032058,4214636
750505.052005,4215943
750505.061328,4216554
750505.074878,4217442
750505.094803,4218748
750505.117305,4220223
750505.138457,4221609
750505.147029,4222171
750505.163643,4223260
750505.174842,4223994
750505.194815,4225303
750505.219392,4226913
750505.240158,4228274
750505.250937,4228980
750505.267725,4230081
750505.289365,4231499
750505.337048,4234624
750505.369105,4236725
750505.378810,4237361
750505.395935,4238483
750505.410852,4239460
750505.431854,4240837
750505.454079,4242293
750505.462800,4242865
750505.479335,4243949
750505.494884,4244968
750505.513272,4246173
750505.537054,4247731
750505.558917,4249164
750505.578365,4250438
750505.600940,4251918
750505.620621,4253208
750505.630781,4253874
750505.646985,4254935
750505.667728,4256295
750505.678764,4257018
750505.697524,4258248
750505.710897,4259124
750505.730868,4260433
750505.753419,4261911
750505.777672,4263500
750505.800353,4264986
750505.814938,4265942
750505.835326,4267278
750505.846982,4268042
750505.863797,4269144
750505.878795,4270127
750505.899956,4271514
750505.920616,4272868
750505.940328,4274160
750505.948521,4274697
750505.963841,4275701
750505.984176,4277033
750506.005627,4278439
750506.030850,4280092
750506.053491,4281576
750506.072809,4282842
750506.096005,4284362
750506.119688,4285914
750506.142345,4287399
750506.152819,4288085
750506.166798,4289001
750506.187547,4290361
750506.209664,4291811
750506.232312,4293295
750506.252163,4294596
750506.272635,4295937
750506.300560,4297767
750506.319256,4298993
750506.340769,4300403
750506.364520,4301959
750506.373771,4302565
750506.391073,4303699
750506.399241,4304235
750506.415142,4305277
750506.434847,4306568
750506.456578,4307992
750506.475867,4309256
750506.497468,4310672
750506.507459,4311327
750506.524350,4312434
750506.535306,4313152
750506.553337,4314333
750506.571395,4315517
750506.582905,4316271
750506.598976,4317324
750506.619364,4318660
750506.639112,4319955
750506.651016,4320735
750506.668801,4321900
750506.700504,4323978
750506.722993,4325452
750506.735274,4326256
750506.753048,4327421
750506.773919,4328789
750506.798198,4330380
750506.821426,4331902
750506.841978,4333249
750506.861917,4334556
750506.881184,4335819
750506.899391,4337012
750506.904476,4337345
750506.918895,4338290
750506.935253,4339362
750506.951168,4340405
750506.970954,4341702
750506.989597,4342924
750507.009098,4344202
750507.028824,4345494
750507.055380,4347235
750507.076118,4348594
750507.096136,4349906
750507.115967,4351205
750507.138635,4352691
750507.160136,4354100
750507.179242,4355352
750507.199617,4356687
750507.222479,4358185
750507.243471,4359561
750507.263757,4360891
750507.283928,4362213
750507.308972,4363854
750507.329587,4365205
750507.353403,4366766
750507.376232,4368262
750507.395946,4369554
750507.421264,4371213
750507.444502,4372736
750507.469349,4374364
750507.490211,4375731
750507.512649,4377202
750507.534828,4378655
750507.560253,4380321
750507.580888,4381674
750507.638865,4385473
750507.678297,4388057
750507.701796,4389598
750507.724566,4391090
750507.745621,4392470
750507.771511,4394166
750507.792720,4395556
750507.815577,4397054
750507.836700,4398438
750507.857413,4399796
750507.883752,4401522
750507.905553,4402951
750507.925962,4404288
750507.948676,4405777
750507.974617,4407477
750507.996776,4408929
750508.021523,4410551
750508.065605,4413440
750508.097111,4415504
750508.123342,4417224
750508.144566,4418614
750508.167414,4420112
750508.191347,4421680
750508.213901,4423158
750508.236256,4424623
750508.262021,4426312
750508.286092,4427889
750508.307509,4429293
750508.334801,4431081
750508.356845,4432526
750508.380810,4434097
750508.403176,4435562
750508.424730,4436975
750508.448567,4438537
750508.469586,4439915
750508.490196,4441265
750508.512003,4442694
750508.535825,4444256
750508.556752,4445627
750508.578306,4447040
750508.602216,4448607
750508.623637,4450010
750508.645324,4451432
750508.669309,4453003
750508.689575,4454332
750508.713014,4455868
750508.738625,4457546
750508.763477,4459175
750508.785753,4460635
750508.806301,4461981
750508.828101,4463410
750508.850588,4464884
750508.872242,4466303
750508.893276,4467681
750508.915742,4469153
750508.937576,4470584
750508.960557,4472090
750508.983665,4473605
750509.003522,4474906
750509.023885,4476241
750509.044138,4477568
750509.066629,4479042
750509.087927,4480438
750509.108447,4481782
750509.130456,4483225
750509.151493,4484603
750509.174163,4486089
750509.192325,4487279
750509.211719,4488550
750509.231690,4489859
750509.252576,4491228
750509.272635,4492542
750509.294651,4493985
750509.317228,4495465
750509.344322,4497240
750509.366102,4498668
750509.385416,4499934
750509.425938,4502589
750509.455907,4504553
750509.477026,4505937
750509.495974,4507179
750509.517554,4508593
750509.539961,4510062
750509.564094,4511643
750509.584616,4512988
750509.606137,4514398
750509.624257,4515586
750509.639822,4516606
750509.657785,4517783
750509.666985,4518386
750509.683685,4519481
750509.698976,4520483
750509.718985,4521794
750509.739481,4523137
750509.756903,4524279
750509.776085,4525536
750509.802615,4527275
750509.837301,4529548
750509.865438,4531392
750509.887831,4532859
750509.909389,4534272
750509.930383,4535648
750509.952277,4537083
750509.973965,4538504
750509.993016,4539753
750510.013981,4541127
750510.035183,4542516
750510.054374,4543774
750510.078423,4545350
750510.100400,4546790
750510.123063,4548275
750510.143666,4549625
750510.164294,4550977
750510.188547,4552567
750510.211197,4554051
750510.231518,4555383
750510.253219,4556805
750510.273460,4558132
750510.297551,4559710
750510.318138,4561059
750510.341704,4562604
750510.363297,4564019
750510.384234,4565391
750510.404362,4566710
750510.427492,4568226
750510.452004,4569832
750510.475919,4571400
750510.500006,4572978
750510.520253,4574305
750510.542157,4575741
750510.563709,4577153
750510.589756,4578860
750510.609393,4580147
750510.633529,4581729
750510.656137,4583210
750510.675884,4584504
750510.697767,4585938
750510.719644,4587372
750510.745654,4589077
750510.779104,4591269
750510.804777,4592951
750510.828972,4594537
750510.851827,4596035
750510.873130,4597431
750510.895280,4598882
750510.919219,4600451
750510.939843,4601803
750510.964172,4603397
750510.986343,4604850
750510.997477,4605580
750511.007189,4606216
750511.026389,4607475
750511.047203,4608839
750511.075417,4610688
750511.099525,4612268
750511.111026,4613021
750511.122934,4613802
750511.143480,4615148
750511.164766,4616543
750511.176114,4617287
750511.191307,4618283
750511.215709,4619882
750511.238891,4621401
750511.262476,4622947
750511.283190,4624304
750511.307256,4625881
750511.327463,4627206
750511.343320,4628245
750511.363109,4629542
750511.383903,4630904
750511.395857,4631688
750511.412506,4632779
750511.433846,4634177
750511.443580,4634815
750511.459241,4635842
750511.480895,4637261
750511.505711,4638887
750511.529550,4640449
750511.543017,4641332
750511.560438,4642474
750511.584552,4644054
750511.607194,4645538
750511.617699,4646226
750511.626995,4646835
750511.645147,4648025
750511.666952,4649454
750511.680237,4650325
750511.696974,4651421
750511.720334,4652952
750511.731373,4653676
750511.749224,4654846
750511.763011,4655749
750511.781281,4656947
750511.803858,4658426
750511.825306,4659832
750511.836824,4660587
750511.847234,4661269
750511.865793,4662485
750511.878974,4663349
750511.896470,4664495
750511.911107,4665455
750511.931067,4666763
750511.953608,4668240
750511.964269,4668939
750511.979019,4669905
750511.995487,4670985
750512.017637,4672436
750512.031119,4673320
750512.048316,4674447
750512.070286,4675886
750512.079373,4676482
750512.095695,4677552
750512.147426,4680942
750512.181003,4683142
750512.199066,4684326
750512.217832,4685556
750512.235176,4686693
750512.257598,4688162
750512.278376,4689524
750512.301822,4691060
750512.314992,4691923
750512.331115,4692980
750512.352008,4694349
750512.364065,4695139
750512.383127,4696389
750512.405511,4697855
750512.424246,4699083
750512.443325,4700334
750512.465332,4701776
750512.473709,4702325
750512.483237,4702949
750512.503235,4704260
750512.524301,4705640
750512.546622,4707103
750512.569877,4708627
750512.583144,4709497
750512.599206,4710549
750512.618143,4711790
750512.631036,4712635
750512.651101,4713950
750512.669591,4715162
750512.691922,4716625
750512.712055,4717945
750512.721761,4718581
750512.735404,4719475
750512.756844,4720880
750512.777292,4722220
750512.788941,4722984
750512.806650,4724144
750512.825932,4725408
750512.836039,4726070
750512.852761,4727166
750512.872150,4728437
750512.883005,4729148
750512.899143,4730206
750512.919722,4731554
750512.943176,4733091
750512.963290,4734410
750512.984067,4735771
750513.005491,4737175
750513.027312,4738605
750513.047569,4739933
750513.069181,4741349
750513.091661,4742822
750513.112633,4744197
750513.138046,4745862
750513.157561,4747141
750513.179459,4748576
750513.200261,4749939
750513.221067,4751303
750513.240857,4752600
750513.260874,4753912
750513.280335,4755187
750513.304006,4756738
750513.322603,4757957
750513.344254,4759376
750513.365859,4760792
750513.385453,4762076
750513.407324,4763509
750513.425610,4764708
750513.445731,4766026
750513.466736,4767403
750513.514720,4770547
750513.545033,4772534
750513.568910,4774099
750513.587263,4775302
750513.606337,4776552
750513.623852,4777699
750513.639019,4778693
750513.657204,4779885
750513.676369,4781141
750513.697004,4782493
750513.719391,4783961
750513.740606,4785351
750513.763657,4786862
750513.786234,4788341
750513.806211,4789650
750513.826107,4790954
750513.848399,4792415
750513.869328,4793787
750513.888662,4795054
750513.908737,4796369
750513.931383,4797853
750513.952886,4799263
750513.976820,4800831
750513.996377,4802113
750514.017328,4803486
750514.036943,4804771
750514.058769,4806202
750514.076502,4807364
750514.096074,4808647
750514.116318,4809973
750514.137371,4811353
750514.158660,4812748
750514.179241,4814097
750514.200426,4815485
750514.223879,4817022
750514.245513,4818440
750514.264140,4819661
750514.284706,4821009
750514.304795,4822325
