id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,750442.5788789999,83.13400007318705,109,115,0.5818363859341108,0.6638296381948582,1.300249623565018,1.0,3d gaze,90.91275236348532,-126.3537352930407,628.6021382668864,750442.5788789999 750442.583704 750442.5883965 750442.5924394999 750442.596262 750442.601562 750442.6069125 750442.6108515 750442.614989 750442.620567 750442.6258865 750442.630444 750442.6353694999 750442.639506 750442.6433045 750442.648682 750442.6538084999 750442.657935 750442.662013
1,750442.6772340001,135.50849992316216,116,123,0.6130498080034947,0.6901649562645591,1.369229992326058,0.9998333333333334,3d gaze,140.8337737791886,-162.03828394513184,709.2170626320736,750442.6772340001 750442.6819239999 750442.687407 750442.693001 750442.6970919999 750442.7016685 750442.7070655 750442.712144 750442.716088 750442.720039 750442.723794 750442.727917 750442.7336319999 750442.7389255001 750442.7435095 750442.7474529999 750442.7532325 750442.7588175 750442.7632754999 750442.7671175 750442.770891 750442.7746675 750442.7794679999 750442.784555 750442.7893825 750442.793398 750442.798779 750442.8047034999 750442.8086855 750442.8127425
2,750442.894746,117.44000006001443,128,135,0.5583049171064698,0.6746319232089563,1.4450506821293747,0.9994940024155837,3d gaze,83.78133080054393,-167.59121125372107,795.6770734402346,750442.894746 750442.900009 750442.9055560001 750442.9099254999 750442.9142565 750442.918266 750442.9224245 750442.9264100001 750442.931368 750442.9365035 750442.9405189999 750442.9446245 750442.9487205 750442.95404 750442.9594320001 750442.9638435 750442.9684405001 750442.9741195 750442.9790985 750442.9839705 750442.9881879999 750442.9934115 750442.998486 750443.0025895 750443.006336 750443.012186
3,750443.044498,115.40999996941537,137,144,0.554306509884847,0.6259840008661836,1.3865515911389208,0.9998975052283361,3d gaze,65.65212086141426,-109.93675952843329,668.7099888437448,750443.044498 750443.048807 750443.0525839999 750443.0576655 750443.0627039999 750443.067124 750443.071407 750443.076469 750443.0816235 750443.085965 750443.089879 750443.0947785 750443.1007015 750443.1051584999 750443.10913 750443.114364 750443.1201104999 750443.1242235 750443.1280245 750443.1318059999 750443.135849 750443.141303 750443.1469625 750443.151163 750443.1550305 750443.1599079999
4,750443.1651969999,219.54550012014806,144,158,0.5533248316451409,0.6143316792265142,0.583201777560005,1.0,3d gaze,62.179659358901574,-98.93261066126605,646.3674379183174,750443.1651969999 750443.1696355001 750443.1736885 750443.179134 750443.184323 750443.1886215 750443.192865 750443.198078 750443.201942 750443.2068815 750443.2108105 750443.2165605 750443.2206875 750443.22579 750443.229673 750443.2357000001 750443.239997 750443.245426 750443.2493095 750443.253796 750443.2590600001 750443.263357 750443.267273 750443.2728245 750443.27678 750443.283515 750443.289974 750443.294554 750443.2988074999 750443.3044075 750443.310007 750443.3138679999 750443.3177814999 750443.321574 750443.3252635 750443.330759 750443.3358014999 750443.340146 750443.3444975 750443.350877 750443.3574649999 750443.3619019999 750443.3658175 750443.3708685 750443.3762149999 750443.3801555 750443.3847425
5,750443.390262,125.04750001244247,158,165,0.5512871418739145,0.5941637720371826,1.449032649213448,1.0,3d gaze,59.24020508804737,-85.94156320843685,640.3750769040399,750443.390262 750443.3960845 750443.4004830001 750443.4043955 750443.409681 750443.4144115 750443.4181395 750443.422431 750443.4267365 750443.431669 750443.437265 750443.4416115 750443.4458395 750443.4509105 750443.4558445 750443.4597305 750443.4639005 750443.469647 750443.4734975 750443.4772804999 750443.482759 750443.4867489999 750443.491006 750443.4968375 750443.5009205 750443.504733 750443.5098845 750443.5153095
6,750443.5196745,219.7789999190718,166,179,0.5407592938904183,0.5857548183863305,1.0129677743902588,1.0,3d gaze,48.76120772828744,-81.76272241611757,648.1330643757465,750443.5196745 750443.5246745 750443.530086 750443.5353544999 750443.5392395 750443.5432135 750443.5472535 750443.5526065 750443.5581489999 750443.562179 750443.56639 750443.5709104999 750443.5758135 750443.579713 750443.585841 750443.5919155 750443.5959825 750443.6002384999 750443.6057 750443.6099205001 750443.6141359999 750443.6192815 750443.6243805 750443.628453 750443.6323875 750443.636348 750443.6405839999 750443.6445895 750443.6498380001 750443.6552075 750443.659273 750443.663422 750443.6686135 750443.6741015001 750443.6781055001 750443.6824995 750443.687345 750443.6926645 750443.6970115 750443.701123 750443.7061399999 750443.7117794999 750443.7164419999 750443.7205635 750443.725003 750443.7302079999 750443.73535 750443.7394534999
7,750443.7431254999,218.17850007209927,179,192,0.5304480597908492,0.5995501054075877,0.9602216704678098,1.0,3d gaze,39.84689963525749,-94.8360140148309,682.6541062241955,750443.7431254999 750443.748448 750443.7543515 750443.7590105 750443.7631945 750443.76822 750443.77238 750443.776159 750443.7817575 750443.785655 750443.7916985 750443.797685 750443.8018555 750443.806019 750443.8116305 750443.81731 750443.8214455 750443.825591 750443.830903 750443.8366894999 750443.8408575 750443.845062 750443.8513364999 750443.8573965 750443.8615395 750443.8656599999 750443.8711045 750443.874984 750443.880028 750443.8838075 750443.8892965 750443.8941415 750443.8998225001 750443.9041595 750443.9095115 750443.913805 750443.91872 750443.922865 750443.926901 750443.9309914999 750443.9363249999 750443.941355 750443.945739 750443.9500575 750443.9557399999 750443.961304
8,750443.9658295,218.27199996914715,192,205,0.5290879659484021,0.6081181322357024,1.0896260393368546,1.0,3d gaze,43.59013474713377,-113.6530185190961,774.0809488137778,750443.9658295 750443.9700249999 750443.9756565 750443.9811994999 750443.9854204999 750443.9897855 750443.9954649999 750444.000609 750444.004629 750444.008619 750444.0134264999 750444.0183885 750444.022138 750444.0259479999 750444.0322535 750444.0386379999 750444.043217 750444.0476104999 750444.052625 750444.0577004999 750444.0620345 750444.066552 750444.0706995 750444.0756065 750444.0808435001 750444.085368 750444.0893195 750444.0942585 750444.0982605 750444.1024275001 750444.1073845001 750444.1114935 750444.1153754999 750444.1192574999 750444.122991 750444.1283664999 750444.133507 750444.137469 750444.1417075 750444.145608 750444.149578 750444.1531215 750444.1578599999 750444.1624729999 750444.1663704999 750444.1702995 750444.174484 750444.178944 750444.1841015
9,750444.1895355,216.14799997769296,205,218,0.5277780056632472,0.6160236544697273,0.5894649761902016,1.0,3d gaze,42.33360339969322,-120.26595433319294,779.97833375281,750444.1895355 750444.1938354999 750444.198081 750444.2030655 750444.2086325 750444.212854 750444.2172075 750444.2211885 750444.225362 750444.230839 750444.236614 750444.2404715 750444.2442695 750444.249785 750444.2537215 750444.2575775001 750444.2633110001 750444.2689805 750444.2731775 750444.2770110001 750444.2820214999 750444.2860895 750444.2899595 750444.294251 750444.298202 750444.3031255 750444.30688 750444.310933 750444.315832 750444.321612 750444.3257815 750444.331012 750444.3352685 750444.340605 750444.3453210001 750444.350756 750444.3565209999 750444.36157 750444.366739 750444.370691 750444.374247 750444.380099 750444.3856015 750444.3901104999 750444.3943325 750444.3999854999 750444.4056835
10,750444.409735,202.73200003430247,218,230,0.538925975278085,0.612789423594855,1.4375915771812406,1.0,3d gaze,59.988533814135174,-125.16291100454224,826.7311503474923,750444.409735 750444.4140595 750444.420009 750444.4260055 750444.4304160001 750444.4355455 750444.4405165 750444.4469895 750444.45203 750444.456443 750444.461301 750444.4667519999 750444.4710765 750444.475496 750444.4795625 750444.485018 750444.490829 750444.4950860001 750444.499385 750444.5033755 750444.5075765001 750444.5133825 750444.5187335 750444.5227405 750444.5267 750444.5320235 750444.537522 750444.5417674999 750444.5458394999 750444.5510140001 750444.554979 750444.5593564999 750444.5648825 750444.5702795 750444.574402 750444.5794475 750444.5853675 750444.590627 750444.5944795001 750444.6015765 750444.606741 750444.612467
11,750444.6167154999,187.7284999936819,230,240,0.5510870839556115,0.6122151480374864,1.3926596380011877,1.0,3d gaze,78.13270258727093,-127.84374945233974,846.0661039308264,750444.6167154999 750444.620854 750444.6260595 750444.6316745 750444.635985 750444.6413675 750444.6459224999 750444.6515645 750444.6556845 750444.6610345 750444.6650385 750444.6702924999 750444.6746294999 750444.6787235 750444.6825655 750444.688197 750444.6935635 750444.697902 750444.7020405 750444.7074985 750444.7134100001 750444.7175245 750444.7215715 750444.7267845 750444.732661 750444.7368205 750444.7407025 750444.7462975 750444.7516025 750444.7554820001 750444.7599195 750444.765882 750444.7708645 750444.774971 750444.779307 750444.7849524999 750444.790569 750444.7947255 750444.79926 750444.8044439999
12,750444.9292455,80.11450001504272,248,253,0.548964003115025,0.655563641459791,1.4646643564522352,0.9849884021944469,3d gaze,127.25320072707015,-277.71629510834,1439.689473630278,750444.9292455 750444.9332445001 750444.9374180001 750444.94325 750444.9491419999 750444.9529835 750444.956928 750444.9620945 750444.9675785 750444.971899 750444.9772049999 750444.9826324999 750444.9879264999 750444.991748 750444.9960955 750445.0001515 750445.0039555 750445.00936
13,750445.597964,88.52400002069771,288,293,0.3480716274429357,0.6196453419433743,1.4867459333106035,0.9917842369330557,3d gaze,-263.2054156760821,-173.46799732668381,1070.377828410134,750445.597964 750445.6041435 750445.6092725 750445.613535 750445.618955 750445.6242295 750445.6284445 750445.633237 750445.6393414999 750445.6443095 750445.648696 750445.6525649999 750445.657874 750445.663259 750445.667967 750445.6721719999 750445.6769585 750445.6821955 750445.686488
14,750445.7685219999,152.61550003197044,298,307,0.3707772198062648,0.6457616524895007,1.4648834048475918,0.9988151453435421,3d gaze,-252.69429638745046,-227.55506416981984,1224.9749965795943,750445.7685219999 750445.7728315 750445.7781435 750445.782283 750445.787392 750445.7914005 750445.7969765 750445.801381 750445.8068675001 750445.8109515 750445.8167215 750445.8211749999 750445.8261095 750445.8315010001 750445.8354084999 750445.8407 750445.8461515 750445.8502225 750445.8559864999 750445.861038 750445.866332 750445.8706085 750445.875788 750445.879781 750445.8853684999 750445.8903824999 750445.896309 750445.9003725001 750445.906327 750445.9107565 750445.9151675 750445.9211375
15,750446.0264224999,118.16650000400841,313,320,0.20341831974223046,0.6888741228416491,1.3063923777010753,0.9994,3d gaze,-958.0556098340998,-455.81599008386684,1765.1005616909215,750446.0264224999 750446.032084 750446.038232 750446.0425034999 750446.0466904999 750446.05236 750446.0578409999 750446.062006 750446.0663355 750446.0718479999 750446.0774185 750446.0815625 750446.0858155 750446.0909065 750446.0961125 750446.1000669999 750446.105495 750446.109864 750446.115503 750446.120174 750446.1244945 750446.1298045 750446.1349480001 750446.13901 750446.1445889999
16,750446.301769,104.73249992355704,330,336,0.4103879406770792,0.779188888198657,1.4918380484127016,0.9998264827511527,3d gaze,-321.02549665199416,-717.5949043256871,2259.7527661332756,750446.301769 750446.3069915 750446.312571 750446.317064 750446.3213575 750446.327025 750446.3320275 750446.3362525001 750446.3404295 750446.345482 750446.35088 750446.3550535 750446.3593945 750446.364627 750446.370854 750446.375152 750446.379601 750446.386164 750446.3929975 750446.3970065 750446.4013405 750446.4065014999
17,750446.4205115,125.41850004345179,337,344,0.4443332088439488,0.7700667720088141,1.455495891908728,0.9998148148148148,3d gaze,-282.91332463630096,-1044.7414626967238,3384.9205278241084,750446.4205115 750446.426439 750446.4324105 750446.4364235 750446.440308 750446.4456094999 750446.4511035 750446.4556765 750446.45976 750446.464873 750446.4704539999 750446.4745725 750446.4791345 750446.4843285 750446.4900839999 750446.494353 750446.498329 750446.5040645 750446.509526 750446.5137954999 750446.517581 750446.522232 750446.527276 750446.5313339999 750446.535568 750446.540919 750446.54593
