# timestamps [seconds],pts
753283.720131,4956577
753283.745921,4958267
753283.771172,4959922
753283.794742,4961467
753283.819213,4963071
753283.843696,4964675
753283.866854,4966193
753283.889863,4967701
753283.911741,4969134
753283.937150,4970800
753283.959269,4972249
753283.983039,4973807
753284.009474,4975539
753284.032488,4977048
753284.054686,4978502
753284.077343,4979987
753284.102547,4981639
753284.126598,4983215
753284.153023,4984947
753284.174084,4986327
753284.196255,4987780
753284.217305,4989160
753284.238611,4990556
753284.261387,4992048
753284.282196,4993412
753284.303047,4994779
753284.323501,4996119
753284.344897,4997521
753284.365882,4998897
753284.387837,5000335
753284.407851,5001647
753284.429798,5003085
753284.454112,5004679
753284.476594,5006152
753284.498730,5007603
753284.518381,5008891
753284.541350,5010396
753284.562929,5011810
753284.584748,5013240
753284.607220,5014713
753284.630392,5016231
753284.649704,5017497
753284.672861,5019014
753284.696438,5020560
753284.719788,5022090
753284.740707,5023461
753284.761235,5024806
753284.780458,5026066
753284.806881,5027797
753284.828593,5029220
753284.850471,5030654
753284.905152,5034238
753284.937535,5036360
753284.960662,5037875
753284.985978,5039535
753285.007754,5040962
753285.032721,5042598
753285.053929,5043988
753285.077873,5045557
753285.085896,5046083
753285.101026,5047074
753285.112141,5047803
753285.130718,5049020
753285.153493,5050513
753285.177341,5052076
753285.189383,5052865
753285.196347,5053321
753285.214094,5054484
753285.240901,5056241
753285.264402,5057781
753285.288554,5059364
753285.300553,5060150
753285.316251,5061179
753285.336979,5062537
753285.348319,5063281
753285.364420,5064336
753285.388697,5065927
753285.400230,5066683
753285.416767,5067766
753285.441623,5069395
753285.461373,5070690
753285.469874,5071247
753285.488685,5072479
753285.509479,5073842
753285.520244,5074548
753285.532250,5075335
753285.552878,5076686
753285.575532,5078171
753285.586851,5078913
753285.606913,5080228
753285.630176,5081752
753285.654029,5083315
753285.678490,5084918
753285.701204,5086407
753285.716224,5087391
753285.737331,5088774
753285.762462,5090421
753285.787753,5092079
753285.812258,5093685
753285.833985,5095109
753285.855098,5096492
753285.878545,5098029
753285.888348,5098671
753285.900225,5099450
753285.918076,5100620
753285.939020,5101992
753285.960822,5103421
753285.971150,5104098
753285.989045,5105271
753286.000232,5106004
753286.019860,5107290
753286.036441,5108377
753286.056382,5109683
753286.083880,5111486
753286.093916,5112143
753286.100322,5112563
753286.120455,5113883
753286.144727,5115473
753286.165761,5116852
753286.188802,5118362
753286.210741,5119799
753286.260505,5123061
753286.294540,5125291
753286.318070,5126833
753286.327795,5127471
753286.343179,5128479
753286.353011,5129123
753286.368287,5130124
753286.390308,5131567
753286.404309,5132485
753286.424889,5133834
753286.449110,5135421
753286.472768,5136971
753286.494300,5138382
753286.505884,5139142
753286.523282,5140282
753286.547380,5141861
753286.569473,5143309
753286.593695,5144896
753286.614014,5146228
753286.636761,5147719
753286.656448,5149009
753286.677956,5150418
753286.700634,5151905
753286.724495,5153468
753286.746704,5154924
753286.769641,5156427
753286.795462,5158119
753286.823016,5159925
753286.840790,5161090
753286.856207,5162100
753286.875249,5163348
753286.888223,5164198
753286.908409,5165521
753286.929239,5166886
753286.953343,5168466
753286.974723,5169867
753286.998143,5171402
753287.021611,5172940
753287.044953,5174469
753287.070058,5176115
753287.079354,5176724
753287.092226,5177568
753287.112904,5178923
753287.139069,5180637
753287.163373,5182230
753287.176125,5183066
753287.194347,5184260
753287.208185,5185167
753287.226821,5186388
753287.240259,5187269
753287.257022,5188367
753287.276183,5189623
753287.296458,5190952
753287.319821,5192483
753287.331151,5193225
753287.340179,5193817
753287.360204,5195129
753287.378166,5196307
753287.401798,5197855
753287.422521,5199213
753287.442881,5200548
753287.467418,5202156
753287.490644,5203678
753287.512896,5205136
753287.535675,5206629
753287.560298,5208243
753287.576705,5209318
753287.595550,5210553
753287.626181,5212560
753287.636838,5213259
753287.654879,5214441
753287.666051,5215173
753287.682831,5216273
753287.706163,5217802
753287.735332,5219713
753287.745933,5220408
753287.764647,5221635
753287.785216,5222983
753287.796229,5223704
753287.813330,5224825
753287.828151,5225796
753287.845205,5226914
753287.860170,5227895
753287.879595,5229168
753287.902602,5230676
753287.924983,5232142
753287.949592,5233755
753287.971822,5235212
753287.992204,5236548
753288.001758,5237174
753288.017830,5238227
753288.036645,5239460
753288.056674,5240773
753288.064842,5241308
753288.081321,5242388
753288.102742,5243792
753288.123586,5245158
753288.146158,5246637
753288.164373,5247831
753288.185867,5249239
753288.208982,5250754
753288.218273,5251363
753288.228289,5252019
753288.248110,5253318
753288.273685,5254994
753288.296945,5256519
753288.318021,5257900
753288.332304,5258836
753288.354569,5260295
753288.380708,5262008
753288.398938,5263203
753288.420578,5264621
753288.432549,5265406
753288.449141,5266493
753288.466915,5267658
753288.481556,5268617
753288.498904,5269754
753288.520729,5271184
753288.540908,5272507
753288.562308,5273909
753288.573965,5274673
753288.591238,5275805
753288.600768,5276430
753288.619588,5277663
753288.632280,5278495
753288.649383,5279616
753288.670372,5280991
753288.684355,5281908
753288.701153,5283009
753288.722952,5284437
753288.744557,5285853
753288.767345,5287346
753288.784095,5288444
753288.801609,5289592
753288.816388,5290560
753288.833910,5291709
753288.848562,5292669
753288.868620,5293984
753288.889844,5295374
753288.900495,5296072
753288.917557,5297191
753288.939545,5298632
753288.989727,5301920
753289.025589,5304270
753289.051541,5305971
753289.060973,5306589
753289.068241,5307066
753289.084768,5308149
753289.100323,5309168
753289.116686,5310241
753289.139614,5311743
753289.162796,5313262
753289.188448,5314943
753289.211671,5316465
753289.233427,5317891
753289.261066,5319702
753289.289462,5321563
753289.300299,5322274
753289.320246,5323581
753289.343739,5325120
753289.367326,5326666
753289.389952,5328149
753289.404577,5329107
753289.425579,5330484
753289.446454,5331852
753289.470143,5333404
753289.494401,5334994
753289.504141,5335632
753289.520542,5336707
753289.542639,5338155
753289.567853,5339808
753289.590722,5341306
753289.604755,5342226
753289.620996,5343290
753289.636287,5344293
753289.657314,5345671
753289.672277,5346651
753289.689975,5347811
753289.704540,5348766
753289.721974,5349908
753289.746112,5351490
753289.767377,5352884
753289.793198,5354576
753289.816518,5356104
753289.837258,5357463
753289.845288,5357989
753289.862181,5359097
753289.883259,5360478
753289.905699,5361948
753289.928934,5363471
753289.940278,5364215
753289.956929,5365306
753289.972199,5366307
753289.990578,5367511
753290.004573,5368428
753290.025672,5369811
753290.040336,5370772
753290.057912,5371924
753290.080978,5373435
753290.105846,5375065
753290.127575,5376489
753290.140779,5377354
753290.156291,5378371
753290.176506,5379696
753290.192304,5380731
753290.209632,5381867
753290.234163,5383474
753290.256981,5384970
753290.272637,5385996
753290.292413,5387292
753290.313483,5388673
753290.356818,5391513
753290.388158,5393566
753290.410965,5395061
753290.431206,5396388
753290.454965,5397945
753290.463807,5398524
753290.478830,5399509
753290.492342,5400394
753290.511559,5401654
753290.529563,5402833
753290.540731,5403565
753290.560660,5404871
753290.585555,5406503
753290.609264,5408057
753290.633546,5409648
753290.656043,5411122
753290.677517,5412530
753290.692532,5413514
753290.712005,5414790
753290.734798,5416283
753290.756603,5417712
753290.780347,5419269
753290.792327,5420054
753290.844846,5423495
753290.878839,5425723
753290.902248,5427257
753290.926262,5428831
753290.949798,5430374
753290.973341,5431916
753290.998400,5433559
753291.018970,5434907
753291.040640,5436327
753291.062921,5437787
753291.088999,5439496
753291.111799,5440990
753291.135636,5442552
753291.157944,5444014
753291.181493,5445558
753291.202329,5446923
753291.223047,5448281
753291.241925,5449518
753291.266358,5451119
753291.289835,5452658
753291.311232,5454060
753291.334866,5455609
753291.358524,5457159
753291.378103,5458442
753291.399000,5459812
753291.419950,5461185
753291.441191,5462577
753291.463912,5464066
753291.490216,5465790
753291.511777,5467203
753291.532198,5468541
753291.553407,5469931
753291.573528,5471250
753291.593792,5472578
753291.615777,5474018
753291.637401,5475436
753291.657291,5476739
753291.710583,5480232
753291.750974,5482879
753291.773252,5484339
753291.794667,5485742
753291.819280,5487355
753291.841657,5488821
753291.862746,5490204
753291.883724,5491578
753291.904965,5492970
753291.925580,5494321
753291.947076,5495730
753291.968844,5497157
753291.994328,5498827
753292.018130,5500387
753292.042007,5501951
753292.067544,5503625
753292.088887,5505024
753292.113328,5506625
753292.138635,5508284
753292.165096,5510018
753292.189213,5511599
753292.212511,5513125
753292.236973,5514729
753292.263785,5516486
753292.285733,5517924
753292.307659,5519361
753292.330337,5520847
753292.353146,5522342
753292.376585,5523878
753292.399718,5525394
753292.422452,5526884
753292.445805,5528414
753292.467595,5529842
753292.490863,5531367
753292.514490,5532916
753292.535355,5534283
753292.557400,5535728
753292.582641,5537382
753292.609108,5539116
753292.633896,5540741
753292.658660,5542364
753292.684483,5544056
753292.707659,5545575
753292.733066,5547240
753292.754879,5548669
753292.779530,5550285
753292.801890,5551750
753292.824115,5553207
753292.844846,5554565
753292.867639,5556059
753292.892869,5557713
753292.915418,5559190
753292.937968,5560668
753292.966529,5562540
753292.989917,5564073
753293.015672,5565761
753293.073123,5569526
753293.115391,5572296
753293.140711,5573955
753293.164029,5575483
753293.187242,5577004
753293.211208,5578575
753293.235228,5580149
753293.259097,5581713
753293.283078,5583285
753293.305942,5584783
753293.327950,5586226
753293.352122,5587810
753293.375185,5589321
753293.397815,5590804
753293.419596,5592232
753293.443375,5593790
753293.466723,5595320
753293.493376,5597067
753293.516869,5598607
753293.541126,5600196
753293.561605,5601538
753293.589193,5603346
753293.611724,5604823
753293.633817,5606271
753293.659181,5607933
753293.682959,5609491
753293.707315,5611087
753293.731704,5612686
753293.755261,5614230
753293.778039,5615722
753293.799616,5617136
753293.821076,5618543
753293.847898,5620300
753293.871809,5621868
753293.893113,5623264
753293.918081,5624900
753293.944732,5626647
753293.969801,5628289
753293.993152,5629820
753294.016222,5631332
753294.038271,5632777
753294.060508,5634234
753294.083430,5635736
753294.105841,5637205
753294.127854,5638647
753294.150748,5640148
753294.173922,5641666
753294.197305,5643199
753294.220551,5644722
753294.240582,5646035
753294.263162,5647515
753294.284046,5648883
753294.309719,5650566
753294.333149,5652101
753294.360527,5653896
753294.383499,5655401
753294.408007,5657007
753294.448653,5659671
753294.481640,5661833
753294.503536,5663268
753294.526389,5664765
753294.549901,5666306
753294.572087,5667760
753294.593951,5669193
753294.619159,5670845
753294.640771,5672261
753294.667011,5673981
753294.690500,5675520
753294.713124,5677003
753294.738609,5678673
753294.759369,5680034
753294.780130,5681394
753294.802083,5682833
753294.826881,5684458
753294.848676,5685886
753294.870584,5687322
753294.893779,5688842
753294.917403,5690391
753294.939751,5691855
753294.959704,5693163
753294.980761,5694543
753295.005132,5696140
753295.028238,5697654
753295.047983,5698948
753295.073039,5700590
753295.095221,5702044
753295.118713,5703583
753295.142300,5705129
753295.165521,5706651
753295.189542,5708225
753295.212463,5709727
753295.233407,5711100
753295.253915,5712444
753295.274995,5713825
753295.297745,5715316
753295.323272,5716989
753295.347825,5718598
753295.372011,5720183
753295.394435,5721653
753295.418590,5723236
753295.442002,5724770
753295.462231,5726096
753295.485952,5727650
753295.507455,5729060
753295.527081,5730346
753295.549783,5731834
753295.574874,5733478
753295.595560,5734834
753295.615416,5736135
753295.639494,5737713
753295.662939,5739249
753295.686568,5740798
753295.711079,5742404
753295.733449,5743870
753295.758458,5745509
753295.809478,5748853
753295.844916,5751175
753295.869250,5752770
753295.890872,5754187
753295.915795,5755820
753295.941406,5757499
753295.969339,5759329
753295.990609,5760723
753296.012137,5762134
753296.036786,5763749
753296.061348,5765359
753296.082443,5766741
753296.103392,5768114
753296.124190,5769477
753296.149984,5771168
753296.174375,5772766
753296.193034,5773989
753296.213742,5775346
753296.238489,5776968
753296.260038,5778380
753296.282634,5779861
753296.304691,5781306
753296.328963,5782897
753296.349248,5784226
753296.371162,5785663
753296.394352,5787182
753296.415493,5788568
753296.439854,5790164
753296.465843,5791868
753296.491658,5793559
753296.511498,5794860
753296.534328,5796356
753296.557589,5797880
753296.578289,5799237
753296.601151,5800735
753296.622777,5802152
753296.642759,5803462
753296.663656,5804831
753296.685066,5806234
753296.707280,5807690
753296.729448,5809143
753296.752082,5810626
753296.773164,5812008
753296.793138,5813317
753296.816956,5814878
753296.841227,5816468
753296.869721,5818336
753296.896361,5820082
753296.921102,5821703
753296.941039,5823009
753296.967236,5824726
753296.991400,5826310
753297.013640,5827767
753297.034764,5829152
753297.057266,5830626
753297.082203,5832261
753297.104949,5833751
753297.123921,5834995
753297.176893,5838466
753297.209482,5840602
753297.229586,5841919
753297.253203,5843467
753297.272845,5844754
753297.293267,5846093
753297.316017,5847584
753297.340745,5849204
753297.362048,5850600
753297.381056,5851846
753297.400795,5853140
753297.422415,5854556
753297.443322,5855927
753297.463330,5857238
753297.483647,5858569
753297.505182,5859981
753297.525503,5861312
753297.545176,5862602
753297.569314,5864183
753297.591448,5865634
753297.613513,5867080
753297.637720,5868666
753297.660742,5870175
753297.686034,5871833
753297.705398,5873102
753297.727127,5874526
753297.748522,5875928
753297.769530,5877305
753297.790510,5878680
753297.812652,5880131
753297.838329,5881813
753297.861078,5883304
753297.885073,5884877
753297.905999,5886248
753297.928230,5887705
753297.950049,5889135
753297.973555,5890675
753297.996692,5892192
753298.018777,5893639
753298.043007,5895227
753298.062775,5896522
753298.082746,5897831
753298.107015,5899422
753298.130047,5900931
753298.153599,5902475
753298.178191,5904086
753298.202322,5905668
753298.227930,5907346
753298.252584,5908962
753298.275450,5910460
753298.302072,5912205
753298.325873,5913765
753298.349960,5915343
753298.373833,5916908
753298.396215,5918374
753298.419385,5919893
753298.442324,5921396
753298.462676,5922730
753298.482905,5924056
753298.530122,5927150
753298.562586,5929278
753298.586197,5930825
753298.610186,5932397
753298.635751,5934072
753298.659791,5935648
753298.683721,5937216
753298.707921,5938802
753298.730720,5940296
753298.755945,5941949
753298.778620,5943435
753298.800912,5944896
753298.826769,5946591
753298.849606,5948087
753298.874088,5949692
753298.895197,5951075
753298.914820,5952361
753298.939236,5953961
753298.962496,5955486
753298.985458,5956990
753299.008095,5958474
753299.028704,5959825
753299.037545,5960404
753299.052716,5961398
753299.072730,5962710
753299.090431,5963870
753299.104636,5964801
753299.123772,5966055
753299.144836,5967435
753299.169002,5969019
753299.188031,5970266
753299.212857,5971893
753299.234510,5973312
753299.256276,5974739
753299.266436,5975404
753299.284612,5976596
753299.305355,5977955
753299.328283,5979458
753299.350024,5980882
753299.361517,5981636
753299.378247,5982732
753299.388779,5983422
753299.406903,5984610
753299.424623,5985771
753299.443127,5986984
753299.464715,5988399
753299.488417,5989952
753299.497827,5990569
753299.514590,5991667
753299.525037,5992352
753299.540644,5993375
753299.559907,5994637
753299.587127,5996421
753299.608204,5997802
753299.630555,5999267
753299.640817,5999939
753299.657496,6001033
753299.681889,6002631
753299.702930,6004010
753299.711681,6004584
753299.727190,6005600
753299.753021,6007293
753299.762296,6007901
753299.772735,6008585
753299.792532,6009882
753299.812719,6011205
753299.824761,6011994
753299.840767,6013043
753299.897082,6016734
753299.932908,6019082
753299.943426,6019771
753299.961250,6020939
753299.976664,6021949
753299.994183,6023097
753300.008556,6024039
753300.030014,6025445
753300.052435,6026915
753300.062606,6027581
753300.076797,6028511
753300.098709,6029947
753300.108585,6030595
753300.125039,6031673
753300.147523,6033146
753300.160594,6034003
753300.177193,6035091
753300.197431,6036417
753300.208571,6037147
753300.228745,6038469
753300.245030,6039537
753300.262943,6040710
753300.276668,6041610
753300.294216,6042760
753300.316181,6044199
753300.337506,6045597
753300.346225,6046168
753300.360526,6047106
753300.377388,6048211
753300.392781,6049219
753300.412765,6050529
753300.434703,6051967
753300.445148,6052651
753300.460578,6053662
753300.483215,6055146
753300.507601,6056744
753300.531794,6058330
753300.544657,6059173
753300.560985,6060243
753300.580696,6061534
753300.600060,6062803
753300.625434,6064466
753300.646881,6065872
753300.669866,6067378
753300.680700,6068088
753300.697464,6069187
753300.718850,6070588
753300.743631,6072212
753300.766409,6073705
753300.787840,6075110
753300.814348,6076847
753300.828691,6077787
753300.848591,6079091
753300.864653,6080144
753300.881229,6081230
753300.896503,6082231
753300.917720,6083621
753300.932693,6084603
753300.952115,6085875
753300.974494,6087342
753301.000868,6089070
753301.024876,6090644
753301.048987,6092224
753301.073697,6093843
753301.083406,6094480
753301.097159,6095381
753301.116653,6096658
753301.135723,6097908
753301.148691,6098758
753301.165374,6099851
753301.190038,6101468
753301.211019,6102843
753301.263626,6106290
753301.292147,6108159
753301.315114,6109664
753301.337474,6111130
753301.348480,6111851
753301.364641,6112910
753301.385150,6114254
753301.400638,6115269
753301.420026,6116540
753301.440337,6117871
753301.449716,6118486
753301.468664,6119727
753301.489310,6121080
753301.509715,6122418
753301.517232,6122910
753301.535469,6124105
753301.548636,6124968
753301.568668,6126281
753301.589751,6127663
753301.613040,6129189
753301.634799,6130615
753301.657078,6132075
753301.669013,6132857
753301.686374,6133995
753301.710065,6135548
753301.721305,6136284
753301.736593,6137286
753301.756842,6138613
753301.779674,6140109
753301.798302,6141330
753301.807785,6141952
753301.825089,6143086
753301.845459,6144421
753301.855405,6145072
753301.872913,6146220
753301.895940,6147729
753301.920920,6149366
753301.936540,6150390
753301.957176,6151742
753301.978548,6153143
753302.000390,6154574
753302.022163,6156001
753302.044887,6157490
753302.096140,6160849
753302.135832,6163450
753302.159297,6164988
753302.181716,6166457
753302.202846,6167842
753302.213944,6168569
753302.234420,6169911
753302.246512,6170704
753302.252757,6171113
753302.273372,6172464
753302.294461,6173846
753302.316017,6175259
753302.326565,6175950
753302.344885,6177151
753302.356679,6177923
753302.372948,6178990
753302.394101,6180376
753302.404694,6181070
753302.421270,6182156
753302.440537,6183419
753302.464364,6184981
753302.474597,6185651
753302.492872,6186849
753302.518271,6188513
753302.527939,6189147
753302.543611,6190174
753302.566398,6191667
753302.616915,6194978
753302.650879,6197204
753302.663441,6198027
753302.678851,6199037
753302.690565,6199805
753302.708809,6201000
753302.733473,6202617
753302.755035,6204030
753302.779098,6205607
753302.801599,6207081
753302.824121,6208557
753302.833878,6209197
753302.840646,6209640
753302.857206,6210725
753302.881395,6212311
753302.894227,6213152
753302.908964,6214117
753302.931958,6215624
753302.958475,6217362
753302.981148,6218848
753303.002498,6220247
753303.021249,6221476
753303.041486,6222802
753303.061858,6224137
753303.082031,6225459
753303.103941,6226895
753303.123697,6228190
753303.143979,6229519
753303.164073,6230836
753303.185389,6232233
753303.206627,6233625
753303.228948,6235088
753303.250603,6236507
753303.272740,6237958
753303.296470,6239513
753303.317799,6240910
753303.340336,6242387
753303.361532,6243777
753303.386220,6245394
753303.408196,6246835
753303.433781,6248511
753303.454740,6249885
753303.479619,6251515
753303.501201,6252930
753303.519840,6254151
753303.541322,6255559
753303.561348,6256871
753303.580418,6258121
753303.600261,6259422
753303.622143,6260856
753303.645355,6262377
753303.668378,6263886
753303.690904,6265362
753303.711563,6266716
753303.738237,6268464
753303.761478,6269987
753303.785872,6271586
753303.808856,6273092
753303.830421,6274505
753303.853474,6276016
753303.877879,6277615
753303.903159,6279272
753303.927126,6280843
753303.983428,6284532
753304.025977,6287321
753304.049910,6288889
753304.073950,6290465
753304.095424,6291872
753304.122251,6293630
753304.145061,6295125
753304.166764,6296547
753304.188446,6297968
753304.210697,6299427
753304.234272,6300972
753304.256085,6302401
753304.277328,6303793
753304.296977,6305081
753304.320967,6306653
753304.343732,6308145
753304.365700,6309585
753304.387513,6311014
753304.407458,6312321
753304.429085,6313739
753304.449633,6315085
753304.473482,6316648
753304.496916,6318184
753304.519873,6319688
753304.541592,6321112
753304.562562,6322486
753304.587551,6324124
753304.612459,6325756
753304.638615,6327470
753304.665126,6329208
753304.690562,6330874
753304.713165,6332356
753304.734254,6333738
753304.758644,6335336
753304.781279,6336820
753304.805288,6338393
753304.828451,6339911
753304.851399,6341415
753304.875727,6343009
753304.900079,6344605
753304.923497,6346140
753304.945819,6347603
753304.972288,6349337
753304.993775,6350746
753305.002947,6351347
753305.021860,6352586
753305.037049,6353582
753305.054619,6354733
753305.068797,6355662
753305.085703,6356770
753305.104673,6358013
753305.125389,6359371
753305.146477,6360753
753305.160896,6361698
753305.178061,6362823
753305.201960,6364389
753305.223485,6365800
753305.237038,6366688
753305.252842,6367724
753305.274158,6369120
753305.296008,6370552
753305.340375,6373460
753305.373325,6375619
753305.398271,6377254
753305.422484,6378841
753305.449188,6380591
753305.474711,6382264
753305.499782,6383907
753305.521489,6385329
753305.542559,6386710
753305.556776,6387642
753305.577112,6388975
753305.600025,6390476
753305.621878,6391908
753305.640796,6393148
753305.659927,6394402
753305.672970,6395257
753305.689194,6396320
753305.710331,6397705
753305.724772,6398651
753305.742632,6399822
753305.756820,6400752
753305.777247,6402090
753305.798215,6403465
753305.809669,6404215
753305.824805,6405207
753305.845286,6406549
753305.857856,6407373
753305.873266,6408383
753305.895270,6409825
753305.918489,6411347
753305.940712,6412803
753305.956697,6413851
753305.975813,6415103
753305.992961,6416227
753306.014360,6417630
753306.035216,6418996
753306.049377,6419924
753306.066254,6421030
753306.079346,6421888
753306.093045,6422786
753306.114603,6424199
753306.127129,6425020
753306.145352,6426214
753306.157160,6426988
753306.177066,6428293
753306.202550,6429963
753306.227338,6431587
753306.240783,6432468
753306.260830,6433782
753306.285033,6435368
753306.306304,6436762
753306.315905,6437391
753306.325013,6437988
753306.342093,6439108
753306.360916,6440341
753306.378575,6441498
753306.398023,6442773
753306.423324,6444431
753306.446784,6445968
753306.467614,6447334
753306.480535,6448180
753306.497248,6449276
753306.521316,6450853
753306.542095,6452215
753306.552089,6452870
753306.560993,6453453
753306.578015,6454569
753306.601363,6456099
753306.625921,6457708
753306.648240,6459171
753306.702090,6462700
753306.741217,6465264
753306.763631,6466733
753306.786712,6468246
753306.811306,6469857
753306.839147,6471682
753306.863250,6473262
753306.880759,6474409
753306.898764,6475589
753306.921927,6477107
753306.930423,6477664
753306.945003,6478619
753306.966979,6480059
753306.989551,6481539
753306.998241,6482108
753307.018851,6483459
753307.040893,6484903
753307.049945,6485497
753307.069851,6486801
753307.081311,6487552
753307.097836,6488635
753307.119121,6490030
753307.129775,6490728
753307.148742,6491971
753307.164759,6493021
753307.184318,6494303
753307.209246,6495936
753307.219443,6496605
753307.228805,6497218
753307.248972,6498540
753307.264869,6499582
753307.283452,6500800
753307.303488,6502113
753307.312950,6502733
753307.332917,6504041
753307.357079,6505625
753307.367852,6506331
753307.381097,6507199
753307.399624,6508413
753307.424897,6510069
753307.446547,6511488
753307.457228,6512188
753307.464774,6512682
753307.483128,6513885
753307.500818,6515045
753307.521488,6516399
753307.543400,6517835
753307.556101,6518668
753307.564903,6519244
753307.581805,6520352
753307.604258,6521824
753307.628157,6523390
753307.653760,6525068
753307.664752,6525788
753307.685108,6527122
753307.706053,6528495
753307.716937,6529208
753307.733595,6530300
753307.753828,6531626
753307.774250,6532964
753307.795088,6534330
753307.817446,6535795
753307.827294,6536440
753307.842786,6537455
753307.852189,6538072
753307.869097,6539180
753307.891046,6540618
753307.901378,6541295
753307.921355,6542605
753307.942961,6544020
753307.969501,6545760
753307.996717,6547543
753308.019896,6549062
753308.042788,6550563
753308.069100,6552287
753308.090327,6553678
753308.116070,6555365
753308.126284,6556035
753308.136879,6556729
753308.154677,6557895
753308.175777,6559278
753308.185045,6559885
753308.201437,6560960
753308.221642,6562284
753308.242647,6563660
753308.255051,6564473
753308.268716,6565369
753308.290187,6566776
753308.313455,6568301
753308.333636,6569623
753308.357362,6571178
753308.378700,6572577
753308.398637,6573883
753308.409374,6574587
753308.426587,6575715
753308.448582,6577156
753308.459102,6577846
753308.475550,6578924
753308.489265,6579822
753308.508989,6581115
753308.530036,6582494
753308.538305,6583036
753308.556604,6584236
753308.572893,6585303
753308.590075,6586429
753308.604805,6587394
753308.625175,6588729
753308.649122,6590299
753308.671566,6591770
753308.695423,6593333
753308.718209,6594826
753308.728026,6595470
753308.736838,6596047
753308.756868,6597360
753308.779132,6598819
753308.791992,6599662
753308.805293,6600533
753308.822827,6601682
753308.843459,6603035
753308.856879,6603914
753308.873456,6605000
753308.888885,6606012
753308.905017,6607069
753308.924829,6608367
753308.941800,6609479
753308.957035,6610478
753308.974408,6611616
753308.989232,6612588
753309.008876,6613875
753309.024835,6614921
753309.041134,6615989
753309.057013,6617030
753309.075805,6618261
753309.089024,6619128
753309.110112,6620510
753309.130376,6621838
753309.140989,6622533
753309.158485,6623680
753309.177336,6624915
753309.192904,6625935
753309.210370,6627080
753309.233939,6628625
753309.242748,6629202
753309.261190,6630411
753309.283870,6631897
753309.306143,6633357
753309.330091,6634926
753309.340923,6635636
753309.360178,6636898
753309.380973,6638261
753309.436103,6641874
753309.473713,6644338
753309.497626,6645905
753309.509242,6646667
753309.524827,6647688
753309.544820,6648998
753309.560911,6650053
753309.579065,6651243
753309.601654,6652723
753309.624069,6654192
753309.637353,6655062
753309.653797,6656140
753309.676495,6657628
753309.699556,6659139
753309.725933,6660868
753309.748326,6662335
753309.760937,6663162
753309.778034,6664282
753309.800253,6665738
753309.824594,6667333
753309.848519,6668901
753309.860764,6669704
753309.881161,6671040
753309.896942,6672075
753309.918159,6673465
753309.941497,6674995
753309.965122,6676543
753309.988999,6678108
753310.013722,6679728
753310.036832,6681242
753310.058618,6682670
753310.081294,6684156
753310.102921,6685573
753310.113942,6686296
753310.129344,6687305
753310.150588,6688697
753310.171050,6690038
753310.191669,6691390
753310.213085,6692793
753310.233189,6694111
753310.256082,6695611
753310.268480,6696423
753310.283726,6697422
753310.306714,6698929
753310.327889,6700317
753310.349088,6701706
753310.369357,6703034
753310.380912,6703792
753310.397503,6704879
753310.421743,6706467
753310.445644,6708034
753310.467563,6709470
753310.493121,6711145
753310.514917,6712574
753310.537518,6714055
753310.560963,6715591
753310.583801,6717088
753310.605613,6718517
753310.626858,6719910
753310.636448,6720538
753310.654302,6721708
753310.679585,6723365
753310.698452,6724602
753310.709382,6725318
753310.726695,6726452
753310.746932,6727779
753310.798007,6731126
753310.833949,6733481
753310.857638,6735034
753310.879398,6736460
753310.890705,6737201
753310.911276,6738549
753310.935727,6740151
753310.948845,6741011
753310.968907,6742326
753310.991076,6743779
753311.012483,6745182
753311.033988,6746591
753311.055433,6747996
753311.076651,6749387
753311.098132,6750795
753311.119932,6752223
753311.141190,6753616
753311.160652,6754892
753311.180336,6756182
753311.203404,6757694
753311.226584,6759213
753311.248934,6760677
753311.270954,6762120
753311.293512,6763599
753311.314108,6764949
753311.337458,6766479
753311.358747,6767874
753311.378934,6769197
753311.398445,6770476
753311.420507,6771921
753311.441848,6773320
753311.463323,6774727
753311.487617,6776319
753311.510239,6777802
753311.533611,6779334
753311.557870,6780924
753311.577386,6782202
753311.599526,6783653
753311.621775,6785112
753311.642386,6786462
753311.663223,6787828
753311.689459,6789547
753311.708962,6790825
753311.728684,6792118
753311.753549,6793747
753311.773492,6795054
753311.795558,6796500
753311.817643,6797948
753311.840853,6799469
753311.860722,6800771
753311.879866,6802026
753311.901334,6803432
753311.922727,6804834
753311.945131,6806303
753311.969678,6807911
753311.990251,6809260
753312.009290,6810507
753312.030943,6811926
753312.051582,6813279
753312.073627,6814724
753312.095141,6816134
753312.114224,6817384
753312.162371,6820539
753312.197612,6822849
753312.221988,6824446
753312.243595,6825863
753312.266579,6827369
753312.287725,6828755
753312.313749,6830460
753312.335085,6831858
753312.355528,6833198
753312.376995,6834605
753312.401462,6836208
753312.424329,6837707
753312.447502,6839226
753312.468155,6840579
753312.492379,6842167
753312.512032,6843455
753312.535800,6845012
753312.559957,6846595
753312.584186,6848183
753312.607128,6849687
753312.629658,6851163
753312.650432,6852525
753312.673405,6854030
753312.697210,6855590
753312.720653,6857126
753312.746934,6858849
753312.769893,6860353
753312.790060,6861675
753312.812287,6863132
753312.837662,6864795
753312.860633,6866300
753312.881503,6867668
753312.907023,6869340
753312.929182,6870792
753312.953394,6872379
753312.975455,6873825
