progresso_pct,steering_medio,steering_sigma,acel_medio,acel_sigma,freio_medio,freio_sigma,pupila_medio,pupila_sigma
7.307307307307307,-57.52631443404681,13.10182553257687,76.73278799705254,27.453105274643125,0.0,0.0,42.210424221472884,6.001968214132644
7.407407407407407,-51.88658244198856,10.64265312825678,80.47423209951118,27.613605780620528,0.0,0.0,42.39900435459469,5.929346250207232
7.507507507507508,-44.3559666356021,7.474922751474164,82.26032518574121,25.087688714413193,0.0,0.0,42.59722083151876,5.742471989140953
7.6076076076076085,-30.19746436660616,7.25345162241611,83.00525338279368,24.034201155147457,0.0,0.0,42.713695890664034,6.047291501611194
7.7077077077077085,-5.843228102598634,17.916084895614986,80.38335579950035,27.74212427659412,0.0,0.0,42.81939022890281,5.838365684625341
7.807807807807809,7.832110265173284,23.610315123979177,75.49825506877328,34.65069998354709,0.0,0.0,42.751978870197114,5.8689741649714
7.907907907907909,3.097092268661194,5.486311070424671,73.01830730882729,38.15787573963946,0.0,0.0,43.07141303137855,5.729134399710033
8.008008008008009,6.201532216737323,3.854740230957155,71.21680810747239,38.307045413318896,0.0,0.0,42.9519329823293,5.808186236824879
8.108108108108109,18.93724673806722,16.817074728033333,70.86511763965376,37.6195923671728,0.0,0.0,43.21746276305603,5.977844983288896
8.208208208208209,26.541781127471072,21.66782960154542,65.05340401728834,36.4835037775897,0.0,0.0,43.30198201054447,6.093357638806209
8.308308308308309,30.63194132685368,14.3459781288016,43.94620733215419,40.72623705474814,0.1325781310076574,0.18749379094510607,43.18936883330067,6.1467876972677296
8.408408408408409,38.71581980746441,17.089703902567667,33.333333333333336,47.14045207910317,3.37120767202174,4.767607611349374,43.141818879579056,6.42436564712969
8.508508508508509,51.714701935539814,19.460705694268118,33.333333333333336,47.14045207910317,5.949810030890332,8.414302039228591,40.959278478612845,9.574786318816999
8.608608608608609,66.99117639159515,12.317101188669811,33.333333333333336,47.14045207910317,11.040637813677984,15.613819733352642,43.18975973221552,6.325853588325366
8.70870870870871,77.37103915390657,8.475088168968684,33.333333333333336,47.14045207910317,12.180772683048943,12.506233719235233,43.19045821868622,6.37971732577823
8.80880880880881,86.04639040336805,11.571228072994984,34.119392021186265,46.59457142436436,10.518410705360985,9.635320476536329,43.3126172330167,6.384210004480564
8.90890890890891,96.49153090221836,15.640681092279284,50.356661080875945,37.64738999248635,7.657667533439351,6.437961387933493,43.282731521499535,6.324577873483746
9.00900900900901,104.85164824033347,16.244527086403288,40.15446508148512,29.492434406456947,3.5569163341432577,2.6275453386726744,43.21192536454301,6.361041118987668
9.10910910910911,107.70781870342965,13.586952436133545,22.98755939990616,26.423715180532962,0.0,0.0,42.74221051444918,6.490395088035195
9.20920920920921,110.89331542811942,12.146338470473912,40.00490791941616,41.15834204856306,0.0,0.0,42.34387369623655,6.477841368928651
9.30930930930931,105.43589004512732,13.228350206649859,45.92256058112317,39.81078732135869,0.0,0.0,42.12421332465279,6.31290638155783
9.40940940940941,107.22284520339069,15.57729958695619,50.65432030415732,35.306743999257776,0.0,0.0,42.17166633822342,6.317913136190672
9.50950950950951,107.0819563834255,17.076775182199402,56.23310524908175,32.26477879262081,0.0,0.0,42.11301867739932,6.461051289518327
9.60960960960961,103.47186441265406,15.856039087634414,81.52571040252937,13.064024860725741,0.0,0.0,42.043022025168476,6.456107928993564
9.70970970970971,102.76498141881707,17.442244452505687,98.32772015509109,2.364960836753342,0.0,0.0,42.02083076983641,6.468747796784379
9.80980980980981,93.23892471025583,16.242950089253707,100.0,0.0,0.0,0.0,41.95015752650439,6.320994311585035
9.90990990990991,78.49851360891343,19.677922162382348,100.0,0.0,0.0,0.0,41.81368256760786,6.219135932708232
10.01001001001001,61.209924563430995,27.879397808958917,100.0,0.0,0.0,0.0,41.788170175740106,5.827022304128636
10.11011011011011,53.23391652156784,27.434725792671,100.0,0.0,0.0,0.0,41.761326330297585,5.773947884453732
10.21021021021021,34.4243010435981,13.412134747632026,100.0,0.0,0.0,0.0,41.95779959876259,5.751878401702813
10.31031031031031,5.044167488811072,3.260502112818688,100.0,0.0,0.0,0.0,42.219912003373,5.689030857686059
10.41041041041041,-0.04540908006407859,9.632984295273792,100.0,0.0,0.0,0.0,41.88883583290322,5.8028528396767936
10.51051051051051,-0.5839202199743229,15.121568507906641,100.0,0.0,0.0,0.0,41.88526959958614,5.759598531150579
10.61061061061061,-8.91779207743357,17.606642179195628,100.0,0.0,0.0,0.0,41.878613676593666,5.556574781270293
