# timestamps [seconds],pts
753954.546833,4299096
753954.574169,4300887
753954.598479,4302480
753954.621804,4304009
753954.643972,4305462
753954.665197,4306853
753954.688193,4308360
753954.710036,4309791
753954.731125,4311173
753954.752873,4312599
753954.775431,4314077
753954.800709,4315733
753954.822015,4317130
753954.845923,4318697
753954.873601,4320510
753954.895995,4321978
753954.919100,4323492
753954.942975,4325057
753954.964959,4326498
753954.988234,4328023
753955.010829,4329504
753955.031863,4330882
753955.083642,4334275
753955.117248,4336478
753955.141509,4338068
753955.163074,4339481
753955.182243,4340737
753955.202516,4342066
753955.223804,4343461
753955.244899,4344843
753955.267195,4346305
753955.290957,4347862
753955.316972,4349567
753955.341532,4351176
753955.363154,4352593
753955.386631,4354132
753955.407324,4355488
753955.434412,4357263
753955.454556,4358583
753955.477075,4360059
753955.497406,4361391
753955.521075,4362943
753955.585777,4367183
753955.629516,4370049
753955.649993,4371391
753955.671876,4372825
753955.700999,4374734
753955.722079,4376115
753955.745489,4377650
753955.769097,4379197
753955.793389,4380789
753955.813895,4382133
753955.840092,4383849
753955.863155,4385361
753955.889570,4387092
753955.913788,4388679
753955.939253,4390348
753955.961427,4391801
753955.985474,4393377
753956.009414,4394946
753956.037124,4396762
753956.058770,4398180
753956.079107,4399513
753956.102756,4401063
753956.125387,4402546
753956.152507,4404324
753956.175635,4405839
753956.201006,4407502
753956.226971,4409204
753956.252452,4410873
753956.274498,4412318
753956.298866,4413915
753956.320986,4415365
753956.345619,4416979
753956.370216,4418591
753956.391234,4419969
753956.411937,4421325
753956.432453,4422670
753956.458166,4424355
753956.483169,4425993
753956.506622,4427530
753956.531265,4429145
753956.554903,4430695
753956.576648,4432120
753956.601120,4433723
753956.625470,4435319
753956.650239,4436942
753956.675749,4438614
753956.699625,4440179
753956.725481,4441873
753956.748880,4443407
753956.776840,4445239
753956.798633,4446667
753956.819320,4448023
753956.843389,4449600
753956.871242,4451426
753956.894902,4452976
753956.941987,4456062
753956.976892,4458350
753957.003001,4460061
753957.025250,4461519
753957.033251,4462043
753957.049121,4463083
753957.069037,4464388
753957.094564,4466061
753957.117430,4467560
753957.139948,4469035
753957.165366,4470701
753957.191618,4472422
753957.216602,4474059
753957.239789,4475579
753957.265296,4477250
753957.292875,4479058
753957.317724,4480686
753957.340245,4482162
753957.371772,4484228
753957.385363,4485119
753957.403088,4486280
753957.431774,4488160
753957.444177,4488973
753957.462502,4490174
753957.486673,4491758
753957.510937,4493348
753957.537056,4495060
753957.565648,4496934
753957.599938,4499181
753957.629755,4501135
753957.659420,4503079
753957.687125,4504895
753957.714405,4506683
753957.739972,4508358
753957.770211,4510340
753957.800843,4512347
753957.831036,4514326
753957.857302,4516047
753957.885551,4517899
753957.911951,4519629
753957.937518,4521304
753957.961234,4522858
753957.985270,4524434
753958.006003,4525792
753958.027432,4527197
753958.051564,4528778
753958.076588,4530418
753958.099120,4531895
753958.127388,4533747
753958.149850,4535219
753958.171329,4536627
753958.197116,4538317
753958.218100,4539692
753958.242245,4541275
753958.289614,4544379
753958.326649,4546806
753958.349531,4548306
753958.361927,4549118
753958.378472,4550202
753958.399964,4551611
753958.408813,4552191
753958.420844,4552979
753958.441157,4554310
753958.464043,4555810
753958.488545,4557416
753958.507063,4558629
753958.524896,4559798
753958.545617,4561156
753958.556960,4561899
753958.574513,4563050
753958.588812,4563987
753958.609869,4565367
753958.634205,4566962
753958.657189,4568468
753958.673037,4569506
753958.694014,4570881
753958.717429,4572416
753958.730538,4573275
753958.746185,4574300
753958.769423,4575823
753958.781063,4576586
753958.799109,4577769
753958.821692,4579249
753958.846460,4580872
753958.870597,4582454
753958.894071,4583992
753958.909047,4584973
753958.925500,4586052
753958.951375,4587747
753958.975110,4589303
753958.997113,4590745
753959.025033,4592575
753959.046982,4594013
753959.069683,4595501
753959.092017,4596964
753959.117701,4598648
753959.144308,4600391
753959.165329,4601769
753959.191832,4603506
753959.216367,4605114
753959.241017,4606729
753959.263116,4608177
753959.287797,4609795
753959.313447,4611476
753959.337441,4613048
753959.364229,4614804
753959.388004,4616362
753959.411771,4617919
753959.434982,4619441
753959.461645,4621188
753959.482443,4622551
753959.505836,4624084
753959.529959,4625665
753959.551807,4627097
753959.577832,4628802
753959.599961,4630252
753959.620031,4631568
753959.659775,4634172
753959.691100,4636225
753959.714276,4637744
753959.736388,4639193
753959.758909,4640669
753959.781344,4642139
753959.802486,4643525
753959.825801,4645053
753959.847346,4646465
753959.867798,4647805
753959.894115,4649530
753959.915062,4650903
753959.940974,4652601
753959.964522,4654144
753959.987030,4655619
753960.012069,4657260
753960.035889,4658821
753960.056301,4660159
753960.080415,4661739
753960.101073,4663093
753960.128066,4664862
753960.150550,4666335
753960.175898,4667996
753960.200631,4669617
753960.227367,4671369
753960.250314,4672873
753960.275181,4674503
753960.301354,4676218
753960.325438,4677797
753960.348304,4679295
753960.371287,4680801
753960.395758,4682405
753960.420389,4684019
753960.444465,4685597
753960.469679,4687249
753960.490761,4688631
753960.514987,4690219
753960.538535,4691762
753960.561665,4693278
753960.584565,4694778
753960.609783,4696431
753960.630611,4697796
753960.651484,4699164
753960.672369,4700533
753960.697078,4702152
753960.721463,4703750
753960.745181,4705304
753960.773955,4707190
753960.798909,4708825
753960.819325,4710163
753960.843340,4711737
753960.866163,4713233
753960.887379,4714623
753960.910753,4716155
753960.938167,4717952
753960.961921,4719508
753960.983348,4720913
753961.018151,4723194
753961.049495,4725248
753961.074450,4726883
753961.097507,4728394
753961.118807,4729790
753961.142855,4731366
753961.167592,4732987
753961.191459,4734551
753961.216971,4736223
753961.239473,4737698
753961.262821,4739228
753961.285628,4740723
753961.306623,4742099
753961.329715,4743612
753961.350038,4744944
753961.373654,4746491
753961.396343,4747978
753961.421515,4749628
753961.445241,4751183
753961.470696,4752851
753961.496246,4754525
753961.516950,4755882
753961.537794,4757248
753961.562541,4758870
753961.585385,4760367
753961.609396,4761941
753961.633339,4763510
753961.654262,4764881
753961.677835,4766426
753961.701777,4767995
753961.725323,4769538
753961.747180,4770970
753961.771399,4772558
753961.795299,4774124
753961.817112,4775553
753961.839467,4777018
753961.862794,4778547
753961.883999,4779937
753961.910643,4781683
753961.930904,4783011
753961.953092,4784465
753961.976351,4785989
753961.999288,4787492
753962.024566,4789149
753962.045952,4790550
753962.067699,4791976
753962.090426,4793465
753962.113286,4794963
753962.134633,4796362
753962.157166,4797839
753962.179599,4799309
753962.201394,4800737
753962.223260,4802170
753962.247131,4803735
753962.269846,4805223
753962.297448,4807032
753962.321203,4808589
753962.346523,4810248
753962.369725,4811769
753962.395241,4813441
753962.422175,4815206
753962.451724,4817143
753962.476346,4818756
753962.502339,4820460
753962.527777,4822127
753962.551368,4823673
753962.575068,4825226
753962.601989,4826990
753962.627760,4828679
753962.649535,4830106
753962.674915,4831770
753962.696740,4833200
753962.720329,4834746
753962.741868,4836157
753962.765869,4837730
753962.789700,4839292
753962.810805,4840675
753962.833643,4842172
753962.856020,4843638
753962.878390,4845104
753962.899940,4846517
753962.921008,4847897
753962.946235,4849551
753962.973697,4851350
753962.982832,4851949
753962.997128,4852886
753963.017793,4854240
753963.037469,4855530
753963.063189,4857215
753963.083892,4858572
753963.096971,4859429
753963.114694,4860590
753963.138792,4862170
753963.164630,4863863
753963.185987,4865263
753963.196992,4865984
753963.214981,4867163
753963.240362,4868826
753963.264563,4870412
753963.287633,4871924
753963.312519,4873555
753963.336559,4875130
753963.361016,4876733
753963.385658,4878348
753963.401413,4879381
753963.418181,4880479
753963.445456,4882267
753963.466852,4883669
753963.481027,4884598
753963.500748,4885891
753963.522847,4887339
753963.549164,4889063
753963.570122,4890437
753963.594886,4892060
753963.617802,4893562
753963.642872,4895205
753963.652345,4895825
753963.666884,4896778
753963.685229,4897980
753963.742727,4901749
753963.786091,4904590
753963.813232,4906369
753963.837139,4907936
753963.860119,4909442
753963.886748,4911187
753963.913671,4912951
753963.938905,4914605
753963.962898,4916178
753963.985772,4917677
753964.008537,4919168
753964.021155,4919995
753964.042086,4921367
753964.054926,4922209
753964.070034,4923199
753964.098120,4925039
753964.121580,4926577
753964.147754,4928292
753964.169142,4929694
753964.185075,4930738
753964.206002,4932109
753964.230352,4933705
753964.241445,4934432
753964.258737,4935565
753964.269069,4936242
753964.285346,4937309
753964.306898,4938722
753964.320938,4939642
753964.341787,4941008
753964.367740,4942709
753964.392392,4944324
753964.416504,4945905
753964.439999,4947444
753964.453333,4948318
753964.473052,4949610
753964.489114,4950663
753964.510063,4952036
753964.533301,4953559
753964.546618,4954432
753964.562395,4955466
753964.573969,4956224
753964.589088,4957215
753964.611420,4958678
753964.624369,4959527
753964.643077,4960753
753964.669507,4962485
753964.697362,4964311
753964.724171,4966068
753964.746359,4967522
753964.770348,4969094
753964.782834,4969912
753964.803655,4971277
753964.830909,4973063
753964.854882,4974634
753964.882332,4976433
753964.893287,4977151
753964.911853,4978367
753964.932871,4979745
753964.943646,4980451
753964.963497,4981752
753964.985723,4983208
753965.006973,4984601
753965.029565,4986082
753965.054799,4987735
753965.107391,4991182
753965.146965,4993775
753965.170172,4995296
753965.195686,4996968
753965.221533,4998662
753965.250672,5000572
753965.275086,5002172
753965.302322,5003957
753965.327173,5005585
753965.353720,5007325
753965.380160,5009058
753965.404876,5010678
753965.428490,5012225
753965.452191,5013778
753965.482263,5015749
753965.505206,5017253
753965.529983,5018876
753965.550328,5020210
753965.573929,5021756
753965.602935,5023657
753965.626091,5025175
753965.650592,5026781
753965.674797,5028367
753965.697943,5029884
753965.722574,5031498
753965.744073,5032907
753965.768366,5034499
753965.794182,5036191
753965.815350,5037578
753965.839368,5039152
753965.863293,5040720
753965.890746,5042519
753965.914081,5044048
753965.938744,5045665
753965.963990,5047319
753965.989375,5048983
753966.011987,5050465
753966.034023,5051909
753966.057283,5053433
753966.082055,5055056
753966.106646,5056668
753966.131481,5058296
753966.155959,5059900
753966.181770,5061591
753966.203701,5063029
753966.229334,5064708
753966.253555,5066296
753966.275479,5067733
753966.300072,5069344
753966.325306,5070998
753966.348479,5072517
753966.372416,5074085
753966.400455,5075923
753966.427314,5077683
753966.482993,5081332
753966.525429,5084113
753966.549849,5085713
753966.574464,5087326
753966.597500,5088836
753966.622566,5090479
753966.645924,5092010
753966.670293,5093607
753966.692769,5095080
753966.715781,5096588
753966.742519,5098340
753966.767897,5100003
753966.792030,5101585
753966.815986,5103155
753966.839425,5104691
753966.863569,5106273
753966.887198,5107822
753966.909747,5109299
753966.932117,5110765
753966.956246,5112347
753966.979200,5113851
753967.000925,5115275
753967.022699,5116702
753967.044831,5118152
753967.068252,5119687
753967.094315,5121395
753967.118425,5122975
753967.140531,5124424
753967.166109,5126100
753967.190930,5127727
753967.214222,5129253
753967.235657,5130658
753967.256707,5132037
753967.281713,5133676
753967.307762,5135383
753967.333323,5137058
753967.355363,5138503
753967.379779,5140103
753967.404306,5141710
753967.428048,5143266
753967.452421,5144863
753967.475255,5146360
753967.497323,5147806
753967.520561,5149329
753967.546893,5151055
753967.572276,5152718
753967.599643,5154512
753967.621409,5155938
753967.646945,5157612
753967.672939,5159315
753967.698802,5161010
753967.729960,5163052
753967.758569,5164927
753967.785562,5166696
753967.806786,5168087
753967.830455,5169638
753967.854700,5171227
753967.878075,5172759
753967.899817,5174184
753967.926573,5175937
753967.949222,5177421
753967.972416,5178941
753967.996073,5180492
753968.021725,5182173
753968.045098,5183704
753968.066904,5185134
753968.093339,5186866
753968.115884,5188343
753968.141890,5190048
753968.168181,5191771
753968.192762,5193382
753968.215802,5194892
753968.238425,5196374
753968.262022,5197921
753968.284602,5199400
753968.309354,5201023
753968.332726,5202554
753968.356179,5204091
753968.380152,5205662
753968.406946,5207418
753968.429895,5208922
753968.455235,5210583
753968.484113,5212475
753968.506712,5213956
753968.529604,5215457
753968.550410,5216820
753968.570700,5218150
753968.593074,5219616
753968.616658,5221162
753968.637802,5222547
753968.658762,5223921
753968.683347,5225532
753968.707709,5227129
753968.727889,5228451
753968.749806,5229888
753968.769830,5231200
753968.791174,5232599
753968.813303,5234049
753968.834606,5235445
753968.857435,5236941
753968.878613,5238329
753968.901574,5239834
753968.923182,5241250
753968.946881,5242803
753968.967896,5244180
753968.992519,5245794
753969.015503,5247300
753969.039963,5248903
753969.053562,5249794
753969.068797,5250793
753969.080032,5251529
753969.097275,5252659
753969.113099,5253696
753969.133559,5255037
753969.153714,5256358
753969.197655,5259237
753969.231180,5261434
753969.254052,5262933
753969.275489,5264338
753969.286829,5265081
753969.304729,5266254
753969.330503,5267944
753969.353747,5269467
753969.365979,5270268
753969.381676,5271297
753969.404396,5272786
753969.417517,5273646
753969.432915,5274655
753969.455207,5276116
753969.479877,5277733
753969.506076,5279450
753969.529550,5280988
753969.550729,5282376
753969.565094,5283317
753969.584951,5284619
753969.605791,5285985
753969.628324,5287461
753969.649445,5288845
753969.672149,5290333
753969.697363,5291986
753969.719375,5293428
753969.733120,5294329
753969.754845,5295753
753969.765212,5296432
753969.782785,5297584
753969.801180,5298789
753969.823155,5300229
753969.846232,5301742
753969.855063,5302321
753969.865090,5302978
753969.885168,5304293
753969.908069,5305794
753969.917948,5306442
753969.933315,5307449
753969.952362,5308697
753969.976605,5310286
753970.000679,5311863
753970.026193,5313536
753970.035805,5314165
753970.054455,5315388
753970.069149,5316351
753970.085601,5317429
753970.110266,5319045
753970.132774,5320520
753970.142629,5321166
753970.153272,5321864
753970.172761,5323141
753970.197133,5324738
753970.206650,5325362
753970.226263,5326647
753970.235566,5327257
753970.253236,5328415
753970.273013,5329711
753970.296493,5331250
753970.318874,5332716
753970.343980,5334362
753970.365670,5335783
753970.378025,5336593
753970.385784,5337101
753970.402662,5338207
753970.421192,5339422
753970.444134,5340925
753970.466392,5342384
753970.490279,5343949
753970.516417,5345662
753970.561557,5348621
753970.596250,5350894
753970.618725,5352367
753970.645528,5354124
753970.666348,5355488
753970.674961,5356053
753970.689175,5356984
753970.710049,5358352
753970.733391,5359882
753970.756984,5361428
753970.779314,5362891
753970.805987,5364639
753970.828165,5366093
753970.851584,5367628
753970.873549,5369067
753970.889334,5370101
753970.910565,5371493
753970.930952,5372829
753970.951213,5374157
753970.974129,5375659
753970.994697,5377006
753971.019413,5378626
753971.046833,5380423
753971.070457,5381971
753971.095553,5383616
753971.118074,5385092
753971.140037,5386531
753971.163891,5388095
753971.188912,5389734
753971.211184,5391194
753971.236548,5392856
753971.261163,5394469
753971.285390,5396057
753971.296499,5396785
753971.309354,5397628
753971.330063,5398985
753971.355085,5400624
753971.378460,5402156
753971.398450,5403466
753971.420670,5404923
753971.445892,5406576
753971.457651,5407346
753971.475696,5408529
753971.493531,5409698
753971.509339,5410734
753971.532017,5412220
753971.554947,5413722
753971.564870,5414373
753971.582087,5415501
753971.602215,5416820
753971.626001,5418379
753971.649724,5419934
753971.661283,5420691
753971.677279,5421739
753971.698133,5423106
753971.710712,5423931
753971.725338,5424889
753971.747444,5426338
753971.773421,5428040
753971.795695,5429500
753971.809299,5430391
753971.827046,5431554
753971.845255,5432748
753971.866963,5434170
753971.889407,5435641
753971.922654,5437820
753971.950805,5439665
753971.976590,5441355
753971.999553,5442860
753972.013453,5443771
753972.031959,5444983
753972.045226,5445853
753972.061364,5446910
753972.077559,5447972
753972.098808,5449364
753972.114058,5450364
753972.131222,5451489
753972.154378,5453006
753972.179597,5454659
753972.201179,5456073
753972.222755,5457487
753972.244931,5458941
753972.270168,5460594
753972.284025,5461503
753972.301187,5462627
753972.322001,5463991
753972.332758,5464696
753972.348691,5465740
753972.373463,5467364
753972.399741,5469086
753972.427045,5470875
753972.451185,5472457
753972.475241,5474034
753972.499176,5475602
753972.519823,5476956
753972.529469,5477588
753972.549255,5478884
753972.569092,5480184
753972.581264,5480982
753972.597501,5482046
753972.617952,5483386
753972.629032,5484113
753972.649228,5485436
753972.668737,5486715
753972.692985,5488304
753972.714926,5489742
753972.741641,5491492
753972.763664,5492936
753972.774037,5493616
753972.790248,5494678
753972.800961,5495380
753972.818521,5496531
753972.839708,5497919
753972.850336,5498616
753972.868423,5499801
753972.891738,5501329
753972.918175,5503062
753972.942977,5504687
753972.963459,5506029
753972.984872,5507433
753973.006543,5508853
753973.030420,5510418
753973.052394,5511858
753973.073257,5513225
753973.094102,5514591
753973.115843,5516016
753973.134595,5517245
753973.155425,5518610
753973.178501,5520122
753973.205917,5521919
753973.226603,5523274
753973.246670,5524590
753973.299075,5528024
753973.336030,5530446
753973.360584,5532055
753973.381791,5533445
753973.403122,5534843
753973.426610,5536382
753973.450008,5537915
753973.479048,5539818
753973.503696,5541434
753973.526281,5542914
753973.551356,5544557
753973.579360,5546392
753973.603580,5547980
753973.627460,5549545
753973.652640,5551195
753973.680975,5553052
753973.707075,5554762
753973.730750,5556314
753973.755074,5557908
753973.780271,5559559
753973.807297,5561330
753973.830335,5562840
753973.854417,5564418
753973.882166,5566237
753973.908209,5567943
753973.933312,5569589
753973.955683,5571055
753973.981465,5572744
753974.007079,5574423
753974.029989,5575924
753974.052701,5577413
753974.076058,5578943
753974.102232,5580659
753974.125719,5582198
753974.149187,5583736
753974.174047,5585365
753974.198419,5586962
753974.223860,5588630
753974.246556,5590117
753974.267220,5591471
753974.289996,5592964
753974.314066,5594541
753974.337839,5596099
753974.360713,5597598
753974.382138,5599002
753974.403442,5600399
753974.430001,5602139
753974.451575,5603553
753974.472894,5604950
753974.497666,5606574
753974.522476,5608199
753974.550433,5610032
753974.574850,5611632
753974.602015,5613412
753974.649860,5616548
753974.684053,5618788
753974.710687,5620534
753974.738462,5622354
753974.761980,5623895
753974.786285,5625488
753974.814272,5627322
753974.837954,5628874
753974.861562,5630421
753974.884879,5631950
753974.908062,5633469
753974.932449,5635067
753974.954234,5636495
753974.977945,5638049
753974.993786,5639087
753975.015584,5640515
753975.039114,5642057
753975.063598,5643662
753975.086046,5645133
753975.109899,5646696
753975.133124,5648218
753975.145813,5649050
753975.163692,5650222
753975.177375,5651118
753975.196307,5652359
753975.213568,5653490
753975.232620,5654739
753975.257122,5656344
753975.267659,5657035
753975.277344,5657670
753975.298224,5659038
753975.320002,5660465
753975.340996,5661841
753975.353730,5662676
753975.371292,5663827
753975.396217,5665460
753975.422643,5667192
753975.446221,5668737
753975.471015,5670362
753975.482090,5671088
753975.498955,5672193
753975.521527,5673672
753975.546534,5675311
753975.569080,5676789
753975.591246,5678241
753975.614780,5679784
753975.636271,5681192
753975.660584,5682785
753975.682088,5684195
753975.704715,5685677
753975.720675,5686723
753975.738753,5687908
753975.763438,5689526
753975.790605,5691306
753975.813930,5692835
753975.833369,5694109
753975.851352,5695287
753975.877629,5697009
753975.900874,5698533
753975.923509,5700016
753975.948879,5701679
753975.973747,5703309
753976.024296,5706621
753976.061635,5709068
753976.085497,5710632
753976.101284,5711667
753976.118035,5712764
753976.140791,5714256
753976.163750,5715760
753976.188462,5717380
753976.212796,5718975
753976.235317,5720450
753976.258079,5721942
753976.271100,5722796
753976.285786,5723758
753976.307295,5725168
753976.327402,5726485
753976.337665,5727158
753976.357731,5728473
753976.382729,5730111
753976.407574,5731739
753976.431911,5733334
753976.455759,5734897
753976.480132,5736494
753976.490786,5737193
753976.510291,5738471
753976.533122,5739967
753976.558158,5741608
753976.569383,5742344
753976.585450,5743396
753976.607655,5744852
753976.618705,5745576
753976.637605,5746814
753976.661992,5748413
753976.686196,5749999
753976.701349,5750992
753976.721621,5752320
753976.743974,5753785
753976.767163,5755305
753976.779210,5756095
753976.796055,5757198
753976.805680,5757829
753976.824685,5759075
753976.847503,5760570
753976.871311,5762130
753976.896492,5763781
753976.918886,5765248
753976.943900,5766887
753976.967313,5768422
753976.990368,5769933
753977.015921,5771607
753977.042338,5773339
753977.069258,5775103
753977.080809,5775860
753977.100237,5777133
753977.126209,5778835
753977.149987,5780393
753977.163161,5781257
753977.178177,5782241
753977.189094,5782956
753977.205396,5784025
753977.226137,5785384
753977.248066,5786821
753977.259814,5787591
753977.278087,5788788
753977.289304,5789524
753977.306361,5790641
753977.332178,5792333
753977.353161,5793708
753977.376329,5795227
753977.403735,5797023
753977.424456,5798381
753977.441434,5799493
753977.462055,5800845
753977.486811,5802467
753977.510267,5804004
753977.531707,5805409
753977.542176,5806096
753977.559628,5807239
753977.582518,5808739
753977.590101,5809236
753977.609416,5810502
753977.625416,5811551
753977.645565,5812871
753977.657551,5813657
753977.674077,5814740
753977.689478,5815749
753977.709403,5817055
753977.732128,5818544
753977.758410,5820266
753977.780910,5821741
753977.804083,5823260
753977.815518,5824009
753977.833249,5825171
753977.857548,5826763
753977.884673,5828541
753977.907672,5830048
753977.935824,5831893
753977.964837,5833795
753977.991169,5835520
753978.004717,5836408
753978.023082,5837612
753978.047665,5839223
753978.069652,5840664
753978.090938,5842059
753978.112169,5843450
753978.125436,5844319
753978.145896,5845660
753978.161612,5846690
753978.180102,5847902
753978.206460,5849629
753978.228754,5851090
753978.253345,5852702
753978.275764,5854171
753978.301161,5855836
753978.326070,5857468
753978.350099,5859043
753978.371994,5860478
753978.384768,5861315
753978.400187,5862325
753978.413548,5863201
753978.431874,5864402
753978.446455,5865357
753978.462324,5866397
753978.486360,5867973
753978.497330,5868692
753978.516377,5869940
753978.529428,5870795
753978.549831,5872132
753978.561402,5872890
753978.581674,5874219
753978.606777,5875864
753978.628426,5877283
753978.651933,5878823
753978.678248,5880548
753978.742303,5884746
753978.789723,5887853
753978.815251,5889526
753978.838336,5891039
753978.862127,5892598
753978.876565,5893545
753978.894220,5894702
753978.905180,5895420
753978.923443,5896617
753978.949732,5898340
753978.978385,5900217
753979.004369,5901920
753979.016079,5902688
753979.036180,5904005
753979.049617,5904886
753979.067126,5906033
753979.081407,5906969
753979.098760,5908106
753979.125640,5909868
753979.148325,5911354
753979.174217,5913051
753979.197939,5914606
753979.217464,5915885
753979.235850,5917090
753979.257112,5918484
753979.265906,5919060
753979.284729,5920294
753979.307079,5921758
753979.332024,5923393
753979.354182,5924845
753979.365473,5925585
753979.385475,5926896
753979.406785,5928293
753979.429931,5929810
753979.453533,5931356
753979.480472,5933122
753979.491125,5933820
753979.513992,5935318
753979.525848,5936095
753979.543322,5937241
753979.556133,5938080
753979.569439,5938952
753979.592753,5940480
753979.603337,5941174
753979.622444,5942426
753979.643764,5943823
753979.654499,5944527
753979.670969,5945606
753979.694175,5947127
753979.719044,5948757
753979.746500,5950556
753979.768252,5951981
753979.795136,5953743
753979.821172,5955450
753979.846405,5957103
753979.874583,5958950
753979.900414,5960643
753979.924592,5962227
753979.948651,5963804
753979.973063,5965404
753979.996979,5966971
753980.018682,5968393
753980.042463,5969952
753980.099430,5973685
753980.144939,5976668
753980.159354,5977612
753980.176427,5978731
753980.199729,5980258
753980.222852,5981774
753980.251457,5983648
753980.271807,5984982
753980.282575,5985688
753980.301606,5986935
753980.325619,5988508
753980.348023,5989977
753980.375584,5991783
753980.398663,5993295
753980.411487,5994136
753980.430099,5995356
753980.440401,5996031
753980.459337,5997272
753980.473513,5998201
753980.492487,5999444
753980.505524,6000299
753980.523396,6001470
753980.541531,6002658
753980.561649,6003977
753980.582771,6005361
753980.602581,6006659
753980.614346,6007430
753980.625588,6008167
753980.643792,6009360
753980.664962,6010747
753980.675046,6011408
753980.690196,6012401
753980.709832,6013688
753980.725471,6014713
753980.743289,6015880
753980.767804,6017487
753980.789787,6018928
753980.809901,6020246
753980.830284,6021582
753980.842312,6022370
753980.859437,6023492
753980.873873,6024438
753980.893837,6025747
753980.909537,6026776
753980.930215,6028131
753980.950074,6029432
753980.968814,6030660
753980.992949,6032242
753981.005444,6033061
753981.023430,6034239
753981.046972,6035782
753981.071903,6037416
753981.099472,6039223
753981.113840,6040165
753981.131630,6041330
753981.153995,6042796
753981.176211,6044252
753981.200676,6045855
753981.224695,6047429
753981.235676,6048149
753981.245506,6048793
753981.264836,6050060
753981.289747,6051693
753981.315751,6053397
753981.340588,6055024
753981.367088,6056761
753981.392171,6058405
753981.416471,6059997
753981.467683,6063354
753981.507396,6065956
753981.530839,6067493
753981.552647,6068922
753981.562502,6069568
753981.581871,6070837
753981.604023,6072289
753981.628663,6073903
753981.650130,6075310
753981.670765,6076663
753981.697277,6078400
753981.721637,6079996
753981.732228,6080691
753981.749956,6081852
753981.761552,6082612
753981.781578,6083925
753981.804298,6085414
753981.828009,6086968
753981.839838,6087743
753981.846687,6088192
753981.865578,6089430
753981.888004,6090899
753981.910250,6092357
753981.931708,6093763
753981.955872,6095347
753981.972308,6096424
753981.992606,6097754
753982.003064,6098440
753982.020457,6099580
753982.032123,6100344
753982.049603,6101490
753982.068032,6102697
753982.094113,6104407
753982.117209,6105920
753982.133682,6107000
753982.154327,6108353
753982.176541,6109809
753982.187319,6110515
753982.206457,6111769
753982.228981,6113245
753982.240310,6113988
753982.256043,6115019
753982.269881,6115926
753982.287055,6117051
753982.310771,6118605
753982.335290,6120212
753982.359610,6121806
753982.381277,6123226
753982.404766,6124765
753982.429087,6126359
753982.452425,6127889
753982.465301,6128732
753982.486414,6130116
753982.509143,6131606
753982.532472,6133135
753982.558278,6134826
753982.570299,6135614
753982.589198,6136852
753982.601839,6137681
753982.619513,6138839
753982.633834,6139777
753982.652463,6140998
753982.669558,6142118
753982.688140,6143336
753982.714038,6145033
753982.724044,6145689
753982.733485,6146308
753982.753742,6147635
753982.769609,6148675
753982.790023,6150013
753982.830997,6152698
753982.863145,6154805
753982.886956,6156366
753982.909092,6157816
753982.920203,6158544
753982.938419,6159738
753982.966170,6161557
753982.986304,6162876
753983.008922,6164359
753983.032258,6165888
753983.057848,6167565
753983.081575,6169120
753983.106389,6170746
753983.130445,6172323
753983.151754,6173719
753983.176159,6175319
753983.196820,6176673
753983.218522,6178095
753983.245710,6179877
753983.267627,6181313
753983.292631,6182952
753983.316334,6184505
753983.337316,6185880
753983.359130,6187310
753983.379632,6188653
753983.400456,6190018
753983.424416,6191588
753983.447565,6193105
753983.469102,6194517
753983.494045,6196151
753983.516006,6197590
753983.536748,6198950
753983.560127,6200482
753983.584534,6202081
753983.607634,6203595
753983.630220,6205075
753983.651911,6206497
753983.675025,6208012
753983.700699,6209694
753983.725767,6211337
753983.751353,6213014
753983.776953,6214692
753983.802654,6216376
753983.826021,6217907
753983.848002,6219348
753983.870701,6220835
753983.892921,6222292
753983.920360,6224090
753983.944743,6225688
753983.971499,6227441
753983.996217,6229061
753984.022072,6230755
753984.043072,6232132
753984.068317,6233786
753984.091263,6235290
753984.115314,6236866
753984.140329,6238505
753984.194334,6242045
753984.234622,6244685
753984.257883,6246209
753984.282301,6247810
753984.308248,6249510
753984.330975,6250999
753984.355356,6252597
753984.379077,6254152
753984.401162,6255599
753984.425790,6257213
753984.447833,6258658
753984.474628,6260414
753984.498843,6262001
753984.522152,6263528
753984.545300,6265045
753984.567368,6266491
753984.589826,6267963
753984.615160,6269624
753984.635665,6270967
753984.660962,6272625
753984.686498,6274299
753984.708871,6275765
753984.733382,6277371
753984.755381,6278813
753984.778481,6280327
753984.803137,6281943
753984.826412,6283468
753984.847839,6284872
753984.875390,6286678
753984.902403,6288448
753984.924032,6289865
753984.947545,6291406
753984.968182,6292759
753984.990055,6294192
753985.013573,6295734
753985.034334,6297094
753985.060229,6298791
753985.080695,6300132
753985.089926,6300737
753985.111062,6302122
753985.135928,6303752
753985.158483,6305230
753985.187422,6307127
753985.210329,6308628
753985.222491,6309425
753985.229639,6309893
753985.249962,6311225
753985.274492,6312833
753985.298772,6314424
753985.321232,6315896
753985.346473,6317550
753985.369669,6319070
753985.381735,6319861
753985.398252,6320943
753985.419409,6322330
753985.433341,6323243
753985.449703,6324315
753985.465564,6325355
753985.484514,6326597
753985.502063,6327747
753985.517629,6328767
753985.534203,6329853
753985.552118,6331027
753985.565868,6331928
753985.583712,6333098
753985.601799,6334283
